chance_of_playing_next_round,chance_of_playing_this_round,player_code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,player_type_id,ep_next,ep_this,event_points,first_name,form,player_id,in_dreamteam,news,news_added,now_cost,photo,PPG,second_name,selected_by_percent,status,team_id,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,total_minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,PP90,PPMM,VAPM
100.0,100.0,59949,0,0,-1,1,2,2,5.0,6.0,1,Seamus,6.0,165,False,,2021-12-14 19:00:12.756539,49,59949.jpg,2.6,Coleman,0.5,a,8,11,47,115094,2595,135448,1364,1.2,9.6,Coleman,1583,1,1,3,34,0,0,0,2,0,0,5,261,317.4,161.3,138.0,61.5,137,55,167,39,196,45,173,49,,,,,,,2.672141503474416,0.5306122448979592,0.12244897959183675
0.0,0.0,60025,0,0,-1,1,0,3,0.0,0.0,0,James,0.0,166,False,Transferred to Al Rayyan,2021-08-13 12:30:05.505615,69,60025.jpg,0.0,Rodríguez,0.5,u,8,11,0,1360,0,100775,51,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,710,294,710,294,710,294,710,294,,,,,,,,0.0,-0.2898550724637681
0.0,0.0,100649,0,0,0,0,0,3,0.0,0.0,0,Bernard,0.0,167,False,Transferred to Sharjah FC,2021-07-23 21:30:09.841847,55,100649.jpg,0.0,Anício Caldeira Duarte,0.0,u,8,11,0,0,0,270,0,0.0,0.0,Bernard,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,699,287,697,287,696,287,699,287,,,,,,,,0.0,-0.36363636363636365
,,106611,0,0,-2,2,2,2,4.0,5.0,1,Michael,5.0,169,False,,,48,106611.jpg,3.1,Keane,2.6,a,8,11,69,540617,1924,567984,4762,1.0,14.4,Keane,1980,2,2,4,39,1,0,0,1,0,0,7,366,516.2,92.9,145.0,75.5,32,9,236,62,192,43,135,34,,,,,,,3.1363636363636367,0.6458333333333334,0.22916666666666669
100.0,100.0,111234,0,0,-1,1,0,1,3.7,4.7,4,Jordan,4.7,170,False,,2021-09-18 22:30:08.463937,49,111234.jpg,3.1,Pickford,4.4,a,8,11,68,416634,2033,638501,4126,1.0,13.9,Pickford,1980,0,0,4,37,0,0,0,1,0,73,4,387,538.4,33.0,0.0,57.2,25,9,345,1,664,72,198,7,,,,,,,3.090909090909091,0.6326530612244897,0.22448979591836735
100.0,100.0,119765,0,0,-2,2,0,3,0.3,1.3,0,Allan,1.3,171,False,,2022-01-15 18:30:13.496623,43,119765.jpg,2.4,Marques Loureiro,3.6,a,8,11,48,1040493,3758,919460,6150,0.3,11.2,Allan,1672,0,3,4,30,0,0,0,5,0,0,2,248,305.2,190.9,57.0,55.5,148,54,149,92,307,160,208,99,,,,,,,2.583732057416268,0.5581395348837209,0.09302325581395347
100.0,100.0,120250,0,0,-1,1,0,3,-0.7,0.3,1,André Filipe,0.3,172,False,,2021-09-21 23:00:10.902216,49,120250.jpg,1.3,Tavares Gomes,0.1,a,8,11,14,8309,43,16583,77,0.1,2.9,André Gomes,496,0,1,0,14,0,0,0,3,0,0,0,38,75.8,82.5,122.0,28.1,367,151,253,148,210,113,320,146,,,,,,,2.540322580645161,0.2653061224489796,-0.14285714285714285
75.0,0.0,121599,0,0,-2,2,1,3,-0.8,0.0,0,Abdoulaye,0.0,173,False,Groin Injury - 75% chance of playing,2022-01-23 00:00:13.035595,53,121599.jpg,3.9,Doucouré,1.2,d,8,11,63,824151,21,832394,1780,0.0,11.9,Doucouré,1414,2,5,2,25,0,0,0,4,0,0,8,260,312.6,152.8,321.0,78.8,141,53,173,105,86,50,126,72,,,,,,,4.00990099009901,0.7358490566037736,0.3584905660377358
100.0,100.0,153133,0,0,-2,2,0,3,0.3,1.3,2,Alex,1.3,174,False,,2022-01-01 17:00:18.864561,58,153133.jpg,2.4,Iwobi,0.2,a,8,11,36,18159,115,29543,122,0.2,6.2,Iwobi,862,1,1,2,18,0,0,0,1,0,0,2,133,159.2,203.6,247.0,60.8,281,116,137,86,117,66,176,90,,,,,,,3.7587006960556844,0.41379310344827586,0.0689655172413793
0.0,0.0,164511,0,0,-1,1,0,2,0.0,0.0,0,Yerry,0.3,175,False,Thigh injury - Expected back 23 Apr,2022-02-09 04:00:16.351544,49,164511.jpg,1.6,Mina,0.3,i,8,11,16,26880,7,65266,237,0.1,3.3,Mina,647,0,0,1,8,0,0,0,2,0,0,0,97,114.0,3.8,45.0,16.0,335,128,428,160,321,105,376,139,,,,,,,2.2256568778979906,0.32653061224489793,-0.08163265306122447
0.0,0.0,173807,0,0,-2,2,0,3,0.0,0.0,0,Tom,0.0,176,False,Not included in Everton's 25-man Premier League squad - Unknown return date,2022-01-12 11:00:13.849463,48,173807.jpg,2.2,Davies,0.1,n,8,11,11,6075,5,11237,46,0.0,2.3,Davies,154,1,0,0,5,0,0,0,0,0,0,0,39,51.4,8.0,90.0,15.0,390,162,417,199,254,133,381,167,,,,,,,6.428571428571428,0.45833333333333337,0.041666666666666706
100.0,100.0,177815,0,0,-2,2,0,4,0.0,1.0,1,Dominic,1.0,177,False,,2022-02-03 16:00:18.091729,78,177815.jpg,3.6,Calvert-Lewin,3.7,a,8,11,29,1344512,3701,1920506,14738,0.1,3.7,Calvert-Lewin,679,3,0,2,11,0,0,1,2,0,0,5,90,142.0,87.6,322.0,55.2,292,36,241,36,85,32,210,35,,,,,1.0,,3.8438880706921945,0.46153846153846156,0.20512820512820515
100.0,100.0,194164,0,0,-3,3,0,2,1.7,2.7,1,Mason,2.7,178,False,,2021-11-07 23:30:11.755458,42,194164.jpg,1.8,Holgate,0.5,a,8,11,21,77447,542,111222,687,0.6,5.0,Holgate,967,0,1,2,17,1,0,0,2,1,0,0,122,160.8,4.3,38.0,20.2,278,106,426,159,331,113,354,123,,,,,,,1.954498448810755,0.42857142857142855,-0.04761904761904761
0.0,0.0,198826,0,0,-3,3,0,2,0.0,0.0,0,Ben,0.0,179,False,Hamstring injury - Expected back 12 Mar,2022-02-05 20:30:16.550187,47,198826.jpg,1.7,Godfrey,0.4,i,8,11,29,42147,13,91420,880,0.0,6.2,Godfrey,1489,0,0,2,32,0,0,0,4,0,0,1,223,308.0,150.0,194.0,65.4,144,60,175,42,157,30,163,45,,,,,,,1.752854264607119,0.36170212765957444,-0.06382978723404256
100.0,100.0,212319,0,0,0,0,0,4,2.0,3.0,2,Richarlison,3.0,180,False,,2021-12-12 23:00:17.420584,75,212319.jpg,3.6,de Andrade,4.8,a,8,11,57,1279995,7270,1843301,13823,0.4,7.6,Richarlison,1276,4,3,3,25,0,0,0,5,0,0,8,177,286.6,222.4,418.0,92.1,165,16,122,17,56,24,84,22,,,4.0,,2.0,,4.020376175548589,0.48000000000000004,0.21333333333333335
0.0,0.0,222627,0,0,0,0,0,1,0.0,0.0,0,João,0.0,181,False,Joined Sporting Lisbon on a season-long loan - Expected back 01 Jul,2021-08-25 16:30:13.873098,40,222627.jpg,0.0,Virgínia,0.8,u,8,11,0,5871,0,107848,352,0.0,0.0,Virgínia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,525,57,513,36,474,23,529,57,,,,,,,,0.0,-0.5
,,180184,0,0,-3,3,0,3,1.0,2.0,2,Donny,2.0,282,False,,,57,180184.jpg,1.8,van de Beek,0.7,a,8,11,20,95852,2847,59894,3603,0.4,3.5,van de Beek,279,1,0,1,5,0,0,0,0,0,0,1,72,83.4,55.6,81.0,22.0,359,149,287,159,271,141,344,158,,,,,,,6.451612903225806,0.3157894736842105,-0.035087719298245605
,,108823,0,0,-3,3,0,3,0.3,1.3,1,Bamidele,1.3,363,False,,,62,108823.jpg,2.2,Alli,1.2,a,8,11,29,379128,517,437654,2722,0.2,4.7,Dele,753,1,0,3,17,0,0,0,1,0,0,1,91,155.2,98.2,113.0,36.8,285,119,228,134,223,121,271,126,,,,,,,3.4661354581673307,0.3548387096774194,0.03225806451612906
,,40349,0,0,0,0,0,1,-1.0,0.0,0,Asmir,0.0,481,False,,,40,40349.jpg,1.0,Begović,2.5,a,8,11,1,210989,253,187498,1668,0.0,0.2,Begović,90,0,0,0,3,0,0,0,0,0,1,0,9,10.4,0.0,0.0,1.0,457,37,499,27,460,14,477,37,,,,,,,1.0,0.25,-0.25
100.0,100.0,60252,0,0,-3,3,3,3,0.0,1.0,1,Andros,1.0,482,False,,2021-12-14 19:00:13.139779,52,60252.jpg,3.4,Townsend,2.5,a,8,11,64,1526873,492,1457377,2895,0.2,12.3,Townsend,1435,3,2,3,30,0,0,0,3,0,0,8,247,351.6,468.2,220.0,103.9,114,43,25,19,136,76,62,43,3.0,,2.0,,4.0,,4.013937282229965,0.6538461538461539,0.2692307692307692
0.0,0.0,172632,0,0,0,0,0,3,0.0,0.0,0,Demarai,0.3,484,False,Hip injury - Expected back 26 Feb,2022-02-09 04:00:16.634183,55,172632.jpg,3.6,Gray,5.8,i,8,11,73,3045180,136,2723356,30330,0.1,13.3,Gray,1532,5,3,3,26,0,0,0,3,0,0,2,268,369.2,410.2,555.0,133.5,101,39,43,32,32,18,33,21,2.0,,1.0,,5.0,,4.288511749347259,0.6545454545454545,0.29090909090909095
,,153673,0,0,-1,1,0,2,1.3,2.3,1,Jonjoe,2.3,502,False,,,44,153673.jpg,2.5,Kenny,0.1,a,8,11,15,7220,133,9422,105,0.5,3.4,Kenny,445,0,1,1,7,0,0,0,1,0,0,0,84,77.8,88.6,23.0,19.0,364,140,240,65,363,134,362,128,,,,,,,3.033707865168539,0.5681818181818181,0.11363636363636363
,,232826,0,0,0,0,2,3,5.0,6.0,2,Anthony,6.0,503,False,,,45,232826.jpg,2.9,Gordon,1.3,a,8,11,58,180165,9875,74667,4830,1.3,12.9,Gordon,1153,3,2,2,22,0,0,0,1,0,0,5,186,296.8,249.2,391.0,93.7,156,56,106,70,61,35,78,49,1.0,,3.0,,,,4.527320034692107,0.6444444444444444,0.19999999999999998
0.0,100.0,160987,0,0,-1,1,0,3,0.0,0.0,0,Jean-Philippe,0.0,504,False,Joined CSKA Moscow on loan until the end of the season - Expected back 01 Jul,2022-02-21 18:00:16.097363,44,160987.jpg,1.0,Gbamin,0.0,n,8,11,3,2978,15,4345,46,0.0,0.7,Gbamin,65,0,0,0,2,0,0,0,0,0,0,0,10,7.0,0.6,0.0,0.8,463,196,455,209,545,210,480,207,,,,,,,4.153846153846154,0.22727272727272727,-0.22727272727272727
100.0,100.0,480455,0,0,0,0,0,2,-1.0,0.0,0,Jarrad,0.0,544,False,,2022-01-10 12:30:22.083279,40,480455.jpg,4.5,Branthwaite,0.3,a,8,11,9,52111,330,38656,835,0.0,2.2,Branthwaite,145,1,0,0,4,0,0,0,0,0,0,1,34,55.4,1.1,40.0,9.7,385,147,444,169,325,108,403,148,,,,,,,5.586206896551724,1.125,0.625
0.0,0.0,173818,0,0,0,0,0,4,0.0,0.0,0,Nathan,0.0,545,False,Joined Sunderland on a season-long loan - Expected back 01 Jul,2021-08-17 07:00:07.709913,45,173818.jpg,0.0,Broadhead,0.0,u,8,11,0,4128,0,5351,5,0.0,0.0,Broadhead,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,605,67,601,72,582,67,607,69,,,,,,,,0.0,-0.4444444444444444
0.0,0.0,242058,0,0,0,0,0,4,0.0,0.0,0,Moise,0.0,564,False,Joined Juventus on a two-year loan deal,2021-08-31 10:00:10.305929,60,242058.jpg,1.0,Kean,0.0,u,8,11,1,2460,0,3288,1,0.0,0.2,Kean,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,705,91,703,91,703,91,705,91,,,,,,,90.0,0.16666666666666666,-0.16666666666666666
0.0,0.0,495542,0,0,0,0,0,2,0.0,0.0,0,Niels,0.0,570,False,Joined Standard Liege on a season-long loan - Expected back 01 Jul,2021-08-31 18:00:10.373641,40,495542.jpg,0.0,Nkounkou,0.0,u,8,11,0,1769,0,1792,2,0.0,0.0,Nkounkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,557,215,545,215,508,206,561,215,,,,,,,,0.0,-0.5
,,11948,0,0,0,0,0,1,-1.0,0.0,0,Andy,0.0,571,False,,,40,11948.jpg,0.0,Lonergan,0.1,a,8,11,0,6936,22,4835,33,0.0,0.0,Lonergan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,512,49,497,25,458,12,516,49,,,,,,,,0.0,-0.5
100.0,100.0,57134,0,0,0,0,0,4,-0.7,0.3,0,Salomón,0.3,591,False,,2021-12-02 00:00:16.539376,60,57134.jpg,1.7,Rondón,0.2,a,8,11,24,69482,307,62740,613,0.0,4.0,Rondón,710,1,0,2,15,0,0,0,2,0,0,2,63,77.0,94.9,301.0,47.2,366,46,231,35,92,33,237,38,,,,,,,3.04225352112676,0.2833333333333333,-0.05000000000000001
0.0,0.0,218997,0,0,0,0,0,4,0.0,0.0,0,Ellis,0.0,602,False,Joined Heart of Midlothian on loan until the end of the season - Expected back 01 Jul,2022-01-26 18:00:14.812256,45,218997.jpg,2.0,Simms,0.3,u,8,11,2,69799,0,52011,1109,0.0,0.4,Simms,61,0,0,1,0,0,0,0,0,0,0,0,6,6.4,0.4,0.0,0.7,465,56,462,66,594,70,483,63,,,,,,,2.9508196721311477,0.4444444444444444,0.0
,,461421,0,0,0,0,0,4,-1.0,0.0,0,Lewis,0.0,607,False,,,45,461421.jpg,0.7,Dobbin,0.5,a,8,11,2,95715,2483,58011,2314,0.0,0.4,Dobbin,30,0,0,0,1,0,0,0,1,0,0,0,6,2.4,0.9,4.0,0.8,481,59,451,62,413,60,482,62,,,,,,,6.0,0.15555555555555556,-0.2888888888888889
,,491556,0,0,0,0,0,3,-1.0,0.0,0,Charlie,0.0,613,False,,,45,491556.jpg,0.0,Whitaker,0.0,a,8,11,0,1378,21,1109,22,0.0,0.0,Whitaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,659,263,655,264,639,262,659,263,,,,,,,,0.0,-0.4444444444444444
,,447325,0,0,0,0,0,1,-1.0,0.0,0,Harry,0.0,616,False,,,40,447325.jpg,0.0,Tyrer,0.1,a,8,11,0,6594,22,3569,66,0.0,0.0,Tyrer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,540,64,528,43,490,30,544,64,,,,,,,,0.0,-0.5
,,66838,0,0,0,0,0,4,-1.0,0.0,0,Cenk,0.0,622,False,,,50,66838.jpg,1.0,Tosun,0.1,a,8,11,1,124962,597,120090,498,0.0,0.2,Tosun,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,678,80,475,69,670,80,678,80,,,,,,,18.0,0.2,-0.2
,,474907,0,0,0,0,0,2,-1.0,0.0,0,Reece,0.0,623,False,,,40,474907.jpg,0.0,Welch,0.0,a,8,11,0,1945,58,1493,59,0.0,0.0,Welch,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,550,208,538,208,500,198,554,208,,,,,,,,0.0,-0.5
,,461446,0,0,0,0,0,3,-1.0,0.0,0,Tyler,0.0,630,False,,,45,461446.jpg,1.0,Onyango,0.0,a,8,11,3,463,24,318,17,0.0,0.7,Onyango,27,0,0,0,0,0,0,0,0,0,0,0,8,1.2,0.0,18.0,1.9,487,211,641,253,379,185,466,202,,,,,,,10.0,0.2222222222222222,-0.2222222222222222
,,243571,0,0,-2,2,0,2,-1.0,0.0,0,Nathan,0.0,674,False,,,43,243571.jpg,0.0,Patterson,0.0,a,8,11,0,2800,31,1331,112,0.0,0.0,Patterson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,575,223,568,223,535,217,579,223,,,,,,,,0.0,-0.46511627906976744
100.0,100.0,224967,0,0,0,0,0,2,-1.0,0.0,0,Vitalii,0.0,675,False,,2022-02-11 14:30:14.385032,50,224967.jpg,1.0,Mykolenko,0.0,a,8,11,1,5812,98,4120,174,0.0,0.2,Mykolenko,90,0,0,0,2,0,0,0,0,0,0,0,15,19.2,6.7,4.0,3.0,437,166,419,155,414,156,450,166,,,,,,,1.0,0.2,-0.2
100.0,100.0,17745,0,0,-2,2,1,1,2.5,1.5,1,Kasper,2.0,200,False,,2021-12-06 00:00:17.338587,48,17745.jpg,3.0,Schmeichel,12.2,a,9,13,69,931082,4409,1383001,7546,0.4,14.4,Schmeichel,2070,0,0,3,43,0,1,0,1,0,81,5,418,644.8,1.2,0.0,64.8,8,4,442,10,656,70,165,4,,,,,,,3.0,0.625,0.20833333333333334
0.0,0.0,37642,0,0,-1,1,0,2,0.0,0.0,0,Jonny,0.0,201,False,Hamstring injury - Expected back 19 Mar,2021-12-12 23:00:17.523272,54,37642.jpg,1.9,Evans,0.2,i,9,13,19,25924,29,34905,182,0.0,3.5,Evans,751,1,1,0,16,0,0,0,2,0,0,0,137,219.4,37.4,69.0,32.6,225,89,331,113,288,88,296,97,,,,,,,2.2769640479360853,0.3518518518518518,-0.018518518518518535
100.0,100.0,51938,0,0,-3,3,0,3,2.8,1.8,5,Marc,2.3,202,False,,2021-11-18 18:30:18.545086,52,51938.jpg,2.2,Albrighton,0.1,a,9,13,27,18919,183,29406,79,0.4,5.2,Albrighton,722,1,1,0,19,0,0,0,2,0,0,2,114,162.8,108.5,37.0,30.9,272,109,218,131,336,169,304,140,3.0,,,,,,3.3656509695290855,0.4230769230769231,0.03846153846153849
100.0,100.0,86881,0,0,-2,2,0,3,0.5,-0.5,0,Nampalys,0.0,203,False,,2021-08-26 10:30:10.154751,43,86881.jpg,0.0,Mendy,1.0,a,9,13,0,307873,4005,281022,1885,0.0,0.0,Mendy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,571,214,561,217,528,207,575,215,,,,,,,,0.0,-0.46511627906976744
100.0,100.0,95463,0,0,0,0,0,1,0.5,-0.5,0,Danny,0.0,204,False,,2021-12-24 14:00:17.895392,40,95463.jpg,0.0,Ward,3.8,a,9,13,0,236868,306,226172,1969,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,515,51,502,29,463,16,519,51,,,,,,,,0.0,-0.5
50.0,0.0,101668,0,0,-2,2,3,4,0.2,0.0,0,Jamie,0.0,205,False,Lack of match fitness - 50% chance of playing,2021-12-29 00:30:19.702468,103,101668.jpg,4.9,Vardy,8.7,d,9,13,79,3393390,425,4099251,14140,0.0,7.7,Vardy,1320,9,1,2,23,1,0,0,2,0,0,14,282,359.6,174.9,529.0,105.9,106,9,160,25,39,16,58,14,,,,,1.0,,5.386363636363636,0.47572815533980584,0.28155339805825247
0.0,0.0,106837,0,0,-1,1,0,3,0.0,0.0,0,Dennis,0.0,206,False,Joined Torino on a season-long loan - Expected back 01 Jul,2021-08-31 17:00:06.668904,49,106837.jpg,0.0,Praet,0.0,u,9,13,0,497,0,4259,2,0.0,0.0,Praet,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,675,275,675,276,663,275,675,275,,,,,,,,0.0,-0.4081632653061224
100.0,100.0,111931,0,0,-3,3,1,2,2.5,1.5,0,Ricardo Domingos,2.0,207,False,,2021-12-22 23:00:18.993182,52,111931.jpg,2.7,Barbosa Pereira,1.5,a,9,13,27,324099,2694,508169,648,0.4,5.2,Pereira,775,1,2,1,16,0,0,0,3,0,0,3,155,233.4,112.0,90.0,43.6,212,83,212,54,255,73,249,81,,,,,,,3.1354838709677417,0.5192307692307693,0.13461538461538464
100.0,100.0,155569,0,0,-2,2,1,2,1.5,0.5,1,Daniel,1.0,208,False,,2021-12-31 18:00:20.413895,38,155569.jpg,1.7,Amartey,9.3,a,9,13,24,1141998,18613,1566419,8566,0.3,6.3,Amartey,1145,0,0,2,26,0,0,0,1,0,0,2,211,249.8,30.2,9.0,28.8,188,76,351,124,393,146,315,105,,,,,,,1.8864628820960698,0.4473684210526316,-0.07894736842105264
0.0,0.0,166477,0,0,-2,2,0,2,0.0,0.0,0,Timothy,0.0,209,False,Thigh injury - Expected back 19 Mar,2022-01-10 12:30:21.077031,53,166477.jpg,1.8,Castagne,0.5,i,9,13,29,103650,20,153114,1045,0.0,5.5,Castagne,1271,0,0,2,21,0,0,0,1,0,0,1,177,225.0,100.4,40.0,36.7,222,87,226,60,327,110,272,88,,,,,,,2.053501180173092,0.339622641509434,-0.037735849056603765
100.0,100.0,166989,0,0,-1,1,2,3,4.5,3.5,2,Youri,4.0,210,False,,2021-11-07 23:30:11.876693,64,166989.jpg,4.5,Tielemans,3.7,a,9,13,86,893590,6590,1065829,5018,0.6,13.4,Tielemans,1559,6,2,2,31,0,0,0,1,0,0,13,378,536.4,428.1,338.0,129.6,26,12,37,28,78,46,35,22,4.0,,2.0,,2.0,,4.9647209749839645,0.703125,0.390625
100.0,100.0,168580,0,0,-3,3,0,3,0.5,-0.5,0,Ayoze,0.0,211,False,,2021-12-13 12:00:13.618842,57,168580.jpg,1.6,Pérez,0.1,a,9,13,13,10750,76,28010,93,0.0,2.3,Pérez,216,0,2,1,9,0,0,0,0,1,0,0,37,68.8,93.2,110.0,26.7,378,156,235,139,225,122,324,148,,,,,5.0,,5.416666666666666,0.2807017543859649,-0.07017543859649121
100.0,75.0,172780,0,0,-2,2,3,3,3.2,1.7,1,James,2.7,212,False,,2022-02-18 01:00:17.827479,68,172780.jpg,4.3,Maddison,8.6,a,9,13,100,1848665,10136,2018612,34396,0.4,14.7,Maddison,1517,6,6,3,31,0,0,0,2,0,0,11,334,401.2,346.2,513.0,125.8,82,29,62,44,45,25,38,25,1.0,,1.0,,4.0,,5.932762030323006,0.6323529411764706,0.338235294117647
100.0,100.0,173515,0,0,-6,6,1,4,1.2,0.2,1,Kelechi,0.7,213,False,,2021-12-31 18:00:20.436860,69,173515.jpg,2.9,Iheanacho,1.9,a,9,13,46,356296,2411,1198687,2242,0.1,6.7,Iheanacho,632,2,4,0,14,0,0,0,0,0,0,6,144,182.8,147.6,219.0,54.6,254,31,178,28,137,41,212,36,,,,,3.0,,6.550632911392405,0.42028985507246375,0.13043478260869562
100.0,100.0,197469,0,0,-1,1,0,3,0.5,-0.5,0,Hamza,0.0,214,False,,2021-12-13 12:00:13.642861,44,197469.jpg,1.0,Choudhury,0.1,a,9,13,4,11711,69,15635,120,0.0,0.9,Choudhury,223,0,0,0,4,0,0,0,1,0,0,0,26,36.8,2.4,6.0,4.6,416,178,434,203,409,198,434,191,,,,,,,1.6143497757847534,0.22727272727272727,-0.22727272727272727
75.0,100.0,201666,0,0,-5,5,1,3,1.9,1.5,0,Harvey,2.0,215,False,Hamstring injury - 75% chance of playing,2022-02-20 23:00:13.259481,65,201666.jpg,3.6,Barnes,2.1,d,9,13,65,269036,1282,1062176,3341,0.3,10.0,Barnes,1204,2,6,3,24,0,0,0,2,0,0,4,172,239.4,254.4,594.0,108.6,205,78,102,67,26,15,49,35,,,,,,,4.858803986710964,0.5538461538461539,0.24615384615384617
100.0,100.0,203341,0,0,-2,2,0,3,2.5,1.5,2,Wilfred,2.0,216,False,,2021-12-31 18:00:20.459921,48,203341.jpg,2.2,Ndidi,0.8,a,9,13,35,81993,492,161488,473,0.4,7.3,Ndidi,1423,0,1,3,26,0,0,0,3,0,0,0,210,271.2,44.8,159.0,47.7,178,65,313,165,182,99,236,111,,,,,,,2.213633169360506,0.45833333333333337,0.041666666666666706
100.0,75.0,218031,0,0,-1,1,0,2,0.8,-0.2,0,Çaglar,0.3,217,False,,2022-02-18 01:00:17.845813,49,218031.jpg,1.8,Söyüncü,1.5,a,9,13,36,149902,678,283936,1247,0.1,7.3,Söyüncü,1777,1,0,2,35,0,0,0,4,0,0,0,301,419.2,40.4,58.0,51.8,72,26,325,111,306,96,220,70,,,,,,,1.823297692740574,0.36734693877551017,-0.040816326530612235
50.0,0.0,220627,0,0,-1,1,0,2,0.6,0.0,0,James,0.7,218,False,Muscle injury - 50% chance of playing,2022-02-13 22:00:16.824077,49,220627.jpg,1.0,Justin,0.1,d,9,13,4,21481,71,12366,748,0.1,0.8,Justin,247,0,0,0,6,0,0,0,0,0,0,0,30,50.6,36.2,8.0,9.5,392,150,336,115,405,150,406,149,,,,,,,1.45748987854251,0.2040816326530612,-0.2040816326530612
100.0,100.0,244619,0,0,-2,2,0,2,1.5,0.5,1,Luke,1.0,219,False,,2022-01-08 09:30:12.877385,43,244619.jpg,2.2,Thomas,0.7,a,9,13,33,155020,438,149784,1051,0.2,7.7,Thomas,1281,0,1,3,26,0,0,0,0,0,0,1,250,291.6,127.6,33.0,45.4,161,69,197,50,343,118,241,78,,,,,,,2.3185011709601873,0.5116279069767442,0.046511627906976785
0.0,0.0,444463,0,0,-2,2,0,2,0.0,0.0,0,Wesley,0.0,220,False,Lack of match fitness - Expected back 13 Mar,2021-08-04 23:00:11.364712,43,444463.jpg,0.0,Fofana,0.2,i,9,13,0,2701,33,43787,74,0.0,0.0,Fofana,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,576,224,569,224,536,218,580,224,,,,,,,,0.0,-0.46511627906976744
100.0,100.0,93100,0,0,-3,3,0,2,0.8,-0.2,0,Jannik,0.3,340,False,,2021-12-13 12:00:13.812387,47,93100.jpg,1.1,Vestergaard,0.5,a,9,13,11,58765,154,138830,284,0.1,2.3,Vestergaard,563,0,0,1,16,0,0,0,2,0,0,0,115,159.2,15.2,15.0,19.0,280,107,384,140,383,140,363,129,,,,,,,1.7584369449378332,0.23404255319148937,-0.19148936170212763
100.0,100.0,245419,0,0,-3,3,1,4,2.2,1.2,2,Patson,1.7,455,False,,2021-12-27 02:00:09.371733,72,245419.jpg,4.0,Daka,2.0,a,9,13,48,419142,9824,378500,9301,0.2,6.7,Daka,671,4,3,1,13,0,0,0,0,0,0,5,167,226.0,100.9,281.0,60.8,220,27,225,34,103,35,177,33,,,,,,,6.4381520119225035,0.5555555555555556,0.2777777777777778
100.0,100.0,225902,0,0,-2,2,0,3,0.8,-0.2,0,Boubakary,0.3,458,False,,2022-01-08 09:30:13.785781,48,225902.jpg,1.9,Soumaré,0.1,a,9,13,33,16924,19,20462,130,0.1,6.9,Soumaré,1018,0,1,2,24,0,0,0,0,0,0,1,143,134.4,81.5,38.0,25.4,300,126,258,150,333,166,326,149,,,,,,,2.9174852652259333,0.3958333333333333,-0.020833333333333353
0.0,0.0,40146,0,0,-4,4,0,2,0.0,0.0,0,Ryan,0.0,473,False,Knee injury - Unknown return date,2021-12-27 09:00:11.860634,46,40146.jpg,1.0,Bertrand,0.3,i,9,13,4,19200,3,148123,210,0.0,0.9,Bertrand,337,0,0,0,7,0,0,0,1,0,0,0,32,48.0,14.8,8.0,7.2,395,151,385,141,404,149,421,153,,,,,,,1.0682492581602374,0.2173913043478261,-0.2173913043478261
100.0,100.0,215413,0,0,-1,1,0,3,2.5,1.5,2,Kiernan,2.0,505,False,,2022-01-08 09:30:13.908904,44,215413.jpg,2.0,Dewsbury-Hall,0.2,a,9,13,28,31145,639,20468,434,0.5,6.4,Dewsbury-Hall,881,0,1,2,16,0,0,0,1,0,0,1,148,175.6,227.5,85.0,48.8,258,105,119,78,261,134,232,110,2.0,,,,,,2.8603859250851302,0.45454545454545453,0.0
