chance_of_playing_next_round,chance_of_playing_this_round,player_code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,player_type_id,ep_next,ep_this,event_points,first_name,form,player_id,in_dreamteam,news,news_added,now_cost,photo,PPG,second_name,selected_by_percent,status,team_id,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,total_minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,PP90,PPMM,VAPM,team_strength,team_short_name,strength_overall_home,strength_overall_away,position_name_short
0.0,50.0,225796,0,0,7,-7,4,2,0.0,0.0,0,Reece,0.0,142,False,Hamstring injury - Expected back 05 Mar,2021-12-29 23:30:19.627357,62,225796.jpg,5.7,James,10.6,i,6,8,91,3981396,1310,3838838,57338,0.0,14.7,James,1115,4,5,5,10,1,0,0,4,1,0,16,333,372.0,455.7,247.0,107.6,83,31,24,5,113,14,47,4,4.0,,3.0,,,,7.345291479820628,0.9193548387096774,0.5967741935483871,5,CHE,1320,1350,DEF
,,204727,0,0,-1,1,0,2,7.0,0.0,0,Malang,6.0,501,False,,,49,204727.jpg,5.3,Sarr,0.1,a,6,8,16,10938,934,11031,346,1.2,3.3,Sarr,270,0,0,2,1,0,0,0,0,0,0,2,81,77.4,5.4,0.0,8.3,355,137,416,154,661,238,410,150,,,,,,,5.333333333333334,1.0816326530612244,0.6734693877551019,5,CHE,1320,1350,DEF
100.0,100.0,180736,0,0,-3,3,2,2,1.0,0.0,0,Trevoh,0.0,527,False,,2022-01-06 12:00:17.462125,47,180736.jpg,4.1,Chalobah,1.8,a,6,8,57,772870,713,773977,2661,0.0,12.1,Chalobah,907,2,0,5,7,0,0,0,1,0,0,5,229,244.2,47.0,68.0,35.8,189,77,297,93,281,88,268,87,,,,,,,5.656008820286659,0.8723404255319148,0.4468085106382978,5,CHE,1320,1350,DEF
0.0,0.0,109533,0,0,0,0,0,2,0.0,0.0,0,Emerson,0.0,539,False,Joined Lyon on a season-long loan - Expected back 01 Jul,2021-08-19 19:00:10.789926,45,109533.jpg,1.0,Palmieri dos Santos,0.0,u,6,8,1,868,0,2228,0,0.0,0.2,Emerson,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,2.0,0.2,596,228,471,177,423,161,490,177,,,,,,,22.5,0.2222222222222222,-0.2222222222222222,5,CHE,1320,1350,DEF
,,167767,0,0,0,0,0,2,1.0,0.0,0,Robert Kenedy,0.0,690,False,,,45,167767.jpg,0.0,Nunes do Nascimento,0.0,a,6,8,0,345,59,171,45,0.0,0.0,Kenedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,600,230,595,229,575,225,602,229,,,,,,,,0.0,-0.4444444444444444,5,CHE,1320,1350,DEF
100.0,100.0,49413,0,0,-2,2,1,2,-0.5,0.5,0,James,0.0,147,False,,2022-01-13 13:30:17.509851,43,49413.jpg,2.1,Tomkins,0.1,a,7,31,17,19928,133,22509,394,0.0,4.0,Tomkins,545,1,0,0,11,0,0,0,2,0,0,2,97,140.4,22.0,88.0,25.1,288,106,362,126,251,71,323,110,,,,,,,2.8073394495412844,0.4883720930232558,0.0232558139534883,3,CRY,1090,1100,DEF
100.0,75.0,55037,0,0,0,0,0,2,-0.5,0.4,0,Cheikhou,0.0,150,False,,2022-01-01 17:00:18.824065,45,55037.jpg,3.1,Kouyaté,0.5,a,7,31,53,91055,569,98561,854,0.0,11.8,Kouyaté,1318,0,1,5,22,0,0,0,0,0,0,5,290,227.4,58.8,32.0,31.9,206,81,275,81,344,121,289,95,,,,,,,3.619119878603945,0.6888888888888889,0.2444444444444444,3,CRY,1090,1100,DEF
,,58786,0,0,-1,1,0,2,-0.5,0.5,0,Martin,0.0,151,False,,,39,58786.jpg,0.0,Kelly,0.9,a,7,31,0,68361,664,101016,1177,0.0,0.0,Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,496,180,479,180,438,166,500,180,,,,,,,,0.0,-0.5128205128205129,3,CRY,1090,1100,DEF
,,185478,0,0,-2,2,0,2,-0.5,0.5,0,Jarosław,0.0,158,False,,,43,185478.jpg,0.0,Jach,0.0,a,7,31,0,961,21,3371,43,0.0,0.0,Jach,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,569,221,560,221,526,213,573,221,,,,,,,,0.0,-0.4651162790697674,3,CRY,1090,1100,DEF
0.0,0.0,232423,0,0,0,0,0,2,0.0,0.0,0,Nathan,0.0,161,False,Hamstring injury - Expected back 02 Apr,2022-02-08 17:00:15.212446,45,232423.jpg,1.0,Ferguson,0.0,i,7,31,1,1220,10,1274,47,0.0,0.2,Ferguson,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,489,177,615,232,597,228,622,232,,,,,,,11.25,0.2222222222222222,-0.2222222222222222,3,CRY,1090,1100,DEF
,,244723,0,0,0,0,1,2,5.5,3.5,6,Tyrick,3.0,162,False,,,45,244723.jpg,2.8,Mitchell,1.4,a,7,31,68,214216,7254,161218,5116,0.7,15.1,Mitchell,2151,0,1,6,35,0,0,0,0,0,0,4,357,416.4,278.9,58.0,75.4,59,19,76,14,300,95,121,25,,,,,,,2.8451882845188288,0.6222222222222222,0.1777777777777777,3,CRY,1090,1100,DEF
100.0,100.0,55494,0,0,0,0,0,2,4.9,3.2,6,Joel,2.7,474,False,,2021-12-01 00:00:11.895095,45,55494.jpg,2.4,Ward,0.3,a,7,31,55,29539,574,33062,614,0.6,12.2,Ward,2070,0,0,6,34,0,0,0,6,0,0,2,336,384.8,125.6,53.0,56.5,75,27,192,46,308,99,186,57,,,,,,,2.391304347826087,0.5333333333333333,0.0888888888888888,3,CRY,1090,1100,DEF
,,209036,0,0,0,0,0,2,5.5,3.5,6,Marc,3.0,477,False,,,45,209036.jpg,3.1,Guéhi,1.8,a,7,31,72,276786,11319,166163,7303,0.7,16.0,Guéhi,2070,2,0,6,32,0,0,0,4,0,0,4,417,471.4,38.4,162.0,67.5,37,12,320,109,169,34,150,40,,,,,,,3.130434782608696,0.6888888888888889,0.2444444444444444,3,CRY,1090,1100,DEF
100.0,100.0,174874,0,0,0,0,0,2,7.5,4.5,9,Joachim,4.0,488,False,,2021-12-29 00:30:20.444875,45,174874.jpg,3.0,Andersen,0.5,a,7,31,61,61519,4076,71326,1303,0.9,13.6,Andersen,1654,0,2,6,26,1,0,0,3,0,0,6,331,324.0,105.0,97.0,52.6,122,48,213,55,235,61,203,64,,,,,,,3.3192261185006044,0.6666666666666666,0.2222222222222222,3,CRY,1090,1100,DEF
,,57328,0,0,-2,2,0,2,-0.5,0.5,0,Nathaniel,0.0,493,False,,,43,57328.jpg,1.0,Clyne,0.1,a,7,31,2,3975,64,8849,103,0.0,0.5,Clyne,91,0,0,0,1,0,0,0,1,0,0,0,9,16.4,0.4,0.0,1.7,438,167,457,172,520,212,467,171,,,,,,,1.978021978021978,0.2325581395348837,-0.2325581395348837,3,CRY,1090,1100,DEF
,,223824,0,0,-1,1,0,2,-0.5,0.5,0,Reece,0.0,540,False,,,39,223824.jpg,0.0,Hannam,0.1,a,7,31,0,8025,219,7997,157,0.0,0.0,Hannam,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,502,182,486,182,446,169,506,182,,,,,,,,0.0,-0.5128205128205129,3,CRY,1090,1100,DEF
100.0,100.0,59949,0,0,-1,1,2,2,5.7,5.7,14,Seamus,5.7,165,False,,2021-12-14 19:00:12.756539,49,59949.jpg,2.7,Coleman,0.5,a,8,11,46,111673,5154,133162,2514,1.2,9.4,Coleman,1493,1,1,3,32,0,0,0,2,0,0,5,246,303.8,159.5,135.0,59.7,139,57,165,39,189,44,168,46,,,,,,,2.772940388479572,0.5510204081632653,0.1428571428571428,3,EVE,1090,1090,DEF
,,106611,0,0,-2,2,2,2,4.7,4.7,13,Michael,4.7,169,False,,,48,106611.jpg,3.2,Keane,2.6,a,8,11,68,537670,5527,557157,11291,1.0,14.2,Keane,1890,2,2,4,37,1,0,0,1,0,0,7,351,499.8,92.3,143.0,73.6,28,6,234,63,185,42,126,27,,,,,,,3.238095238095238,0.6666666666666667,0.25,3,EVE,1090,1090,DEF
0.0,0.0,164511,0,0,-1,1,0,2,0.0,0.0,0,Yerry,0.7,175,False,Thigh injury - Expected back 23 Apr,2022-02-09 04:00:16.351544,49,164511.jpg,1.6,Mina,0.3,i,8,11,16,26871,14,64866,655,0.1,3.3,Mina,647,0,0,1,8,0,0,0,2,0,0,0,97,114.0,3.8,45.0,16.0,327,123,421,157,317,103,369,136,,,,,,,2.2256568778979906,0.3265306122448979,-0.0816326530612244,3,EVE,1090,1090,DEF
100.0,100.0,194164,0,0,-3,3,0,2,3.0,3.0,6,Mason,3.0,178,False,,2021-11-07 23:30:11.755458,42,194164.jpg,1.8,Holgate,0.5,a,8,11,20,76438,1941,109943,1360,0.7,4.8,Holgate,877,0,1,2,15,1,0,0,2,1,0,0,110,133.0,3.9,38.0,17.4,296,110,420,156,327,110,354,125,,,,,,,2.0524515393386547,0.4285714285714285,-0.0476190476190476,3,EVE,1090,1090,DEF
0.0,0.0,198826,-1,1,-3,3,0,2,0.0,0.0,0,Ben,0.3,179,False,Hamstring injury - Expected back 12 Mar,2022-02-05 20:30:16.550187,47,198826.jpg,1.7,Godfrey,0.4,i,8,11,29,42131,15,90099,1887,0.1,6.2,Godfrey,1489,0,0,2,32,0,0,0,4,0,0,1,223,308.0,150.0,194.0,65.4,133,56,172,41,146,25,153,42,,,,,,,1.752854264607119,0.3617021276595744,-0.0638297872340425,3,EVE,1090,1090,DEF
,,153673,0,0,-1,1,0,2,2.7,2.7,6,Jonjoe,2.7,502,False,,,44,153673.jpg,2.8,Kenny,0.1,a,8,11,14,7016,330,9271,160,0.6,3.2,Kenny,355,0,1,1,5,0,0,0,1,0,0,0,72,67.8,76.5,23.0,16.8,371,142,258,72,361,132,359,129,,,,,,,3.5492957746478875,0.6363636363636362,0.1818181818181817,3,EVE,1090,1090,DEF
100.0,100.0,480455,0,0,0,0,0,2,0.0,0.0,0,Jarrad,0.0,544,False,,2022-01-10 12:30:22.083279,40,480455.jpg,4.5,Branthwaite,0.4,a,8,11,9,51653,458,37358,1448,0.0,2.2,Branthwaite,145,1,0,0,4,0,0,0,0,0,0,1,34,55.4,1.1,40.0,9.7,380,146,438,166,321,106,395,146,,,,,,,5.586206896551724,1.125,0.625,3,EVE,1090,1090,DEF
0.0,0.0,495542,0,0,0,0,0,2,0.0,0.0,0,Niels,0.0,570,False,Joined Standard Liege on a season-long loan - Expected back 01 Jul,2021-08-31 18:00:10.373641,40,495542.jpg,0.0,Nkounkou,0.0,u,8,11,0,1769,0,1789,3,0.0,0.0,Nkounkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,555,215,542,215,504,204,559,215,,,,,,,,0.0,-0.5,3,EVE,1090,1090,DEF
,,474907,0,0,0,0,0,2,0.0,0.0,0,Reece,0.0,623,False,,,40,474907.jpg,0.0,Welch,0.0,a,8,11,0,1876,57,1417,82,0.0,0.0,Welch,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,548,208,535,208,496,196,552,208,,,,,,,,0.0,-0.5,3,EVE,1090,1090,DEF
,,243571,0,0,-1,1,0,2,0.0,0.0,0,Nathan,0.0,674,False,,,44,243571.jpg,0.0,Patterson,0.0,a,8,11,0,2764,43,1201,205,0.0,0.0,Patterson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,579,225,573,225,545,219,582,225,,,,,,,,0.0,-0.4545454545454545,3,EVE,1090,1090,DEF
100.0,0.0,224967,0,0,0,0,0,2,0.0,0.0,0,Vitalii,0.0,675,False,,2022-02-11 14:30:14.385032,50,224967.jpg,1.0,Mykolenko,0.0,a,8,11,1,5691,98,3815,479,0.0,0.2,Mykolenko,90,0,0,0,2,0,0,0,0,0,0,0,15,19.2,6.7,4.0,3.0,431,164,413,151,413,155,447,164,,,,,,,1.0,0.2,-0.2,3,EVE,1090,1090,DEF
0.0,0.0,37642,0,0,-1,1,0,2,0.0,0.0,0,Jonny,0.0,201,False,Hamstring injury - Expected back 19 Mar,2021-12-12 23:00:17.523272,54,37642.jpg,1.9,Evans,0.2,i,9,13,19,25891,28,34672,212,0.0,3.5,Evans,751,1,1,0,16,0,0,0,2,0,0,0,137,219.4,37.4,69.0,32.6,213,84,322,110,279,87,286,94,,,,,,,2.2769640479360853,0.3518518518518518,-0.0185185185185185,3,LEI,1160,1190,DEF
100.0,100.0,111931,0,0,-3,3,1,2,1.5,1.5,6,Ricardo Domingos,2.0,207,False,,2021-12-22 23:00:18.993182,52,111931.jpg,3.0,Barbosa Pereira,1.5,a,9,13,27,321067,1871,507360,636,0.4,5.2,Pereira,685,1,2,1,14,0,0,0,2,0,0,3,144,208.6,96.2,71.0,37.6,221,88,224,59,274,85,256,83,,,,,,,3.5474452554744524,0.5769230769230769,0.1923076923076923,3,LEI,1160,1190,DEF
100.0,100.0,155569,0,0,-2,2,1,2,0.8,0.8,1,Daniel,1.3,208,False,,2021-12-31 18:00:20.413895,38,155569.jpg,1.8,Amartey,9.3,a,9,13,23,1109586,47511,1550963,17695,0.3,6.1,Amartey,1055,0,0,2,24,0,0,0,1,0,0,2,194,234.6,29.3,9.0,27.2,199,79,349,122,391,144,314,106,,,,,,,1.962085308056872,0.4736842105263158,-0.0526315789473684,3,LEI,1160,1190,DEF
0.0,0.0,166477,0,0,-2,2,0,2,0.0,0.0,0,Timothy,0.0,209,False,Thigh injury - Expected back 19 Mar,2022-01-10 12:30:21.077031,53,166477.jpg,1.8,Castagne,0.5,i,9,13,29,103627,20,151738,2086,0.0,5.5,Castagne,1271,0,0,2,21,0,0,0,1,0,0,1,177,225.0,100.4,40.0,36.7,208,82,221,58,323,108,261,85,,,,,,,2.053501180173092,0.339622641509434,-0.0377358490566037,3,LEI,1160,1190,DEF
75.0,100.0,218031,0,0,-1,1,0,2,0.4,0.5,1,Çaglar,1.0,217,False,Knee injury - 75% chance of playing,2022-02-18 01:00:17.845813,49,218031.jpg,1.9,Söyüncü,1.5,d,9,13,36,149212,457,281944,1955,0.2,7.3,Söyüncü,1687,1,0,2,33,0,0,0,3,0,0,0,285,397.8,39.6,58.0,49.6,71,24,317,108,301,96,215,68,,,,,,,1.920569057498518,0.3877551020408162,-0.0204081632653061,3,LEI,1160,1190,DEF
0.0,100.0,220627,0,0,-1,1,0,2,0.0,0.8,1,James,1.3,218,False,Muscle injury - Expected back 01 Mar,2022-02-13 22:00:16.824077,49,220627.jpg,1.0,Justin,0.1,i,9,13,4,21409,283,11157,2010,0.3,0.8,Justin,247,0,0,0,6,0,0,0,0,0,0,0,30,50.6,36.2,8.0,9.5,387,149,326,113,403,148,398,147,,,,,,,1.45748987854251,0.2040816326530612,-0.2040816326530612,3,LEI,1160,1190,DEF
100.0,100.0,244619,0,0,-2,2,0,2,0.8,0.8,1,Luke,1.3,219,False,,2022-01-08 09:30:12.877385,43,244619.jpg,2.3,Thomas,0.7,a,9,13,32,154441,561,147953,3120,0.3,7.4,Thomas,1191,0,1,3,24,0,0,0,0,0,0,1,233,273.6,123.5,33.0,43.2,160,65,194,47,340,117,241,78,,,,,,,2.4181360201511333,0.5348837209302325,0.069767441860465,3,LEI,1160,1190,DEF
0.0,0.0,444463,0,0,-2,2,0,2,0.0,0.0,0,Wesley,0.0,220,False,Leg injury - Expected back 01 Mar,2021-08-04 23:00:11.364712,43,444463.jpg,0.0,Fofana,0.2,i,9,13,0,2665,32,43697,103,0.0,0.0,Fofana,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,571,222,563,222,529,214,575,222,,,,,,,,0.0,-0.4651162790697674,3,LEI,1160,1190,DEF
100.0,100.0,93100,0,0,-3,3,0,2,-0.2,-0.2,1,Jannik,0.3,340,False,,2021-12-13 12:00:13.812387,47,93100.jpg,1.1,Vestergaard,0.5,a,9,13,11,58583,111,138434,505,0.1,2.3,Vestergaard,563,0,0,1,16,0,0,0,2,0,0,0,115,159.2,15.2,15.0,19.0,269,103,378,136,382,139,349,121,,,,,,,1.7584369449378332,0.2340425531914893,-0.1914893617021276,3,LEI,1160,1190,DEF
0.0,0.0,40146,0,0,-4,4,0,2,0.0,0.0,0,Ryan,0.0,473,False,Knee injury - Unknown return date,2021-12-27 09:00:11.860634,46,40146.jpg,1.0,Bertrand,0.3,i,9,13,4,19195,8,147813,300,0.0,0.9,Bertrand,337,0,0,0,7,0,0,0,1,0,0,0,32,48.0,14.8,8.0,7.2,389,150,379,137,402,147,418,152,,,,,,,1.0682492581602374,0.2173913043478261,-0.2173913043478261,3,LEI,1160,1190,DEF
0.0,0.0,232229,0,0,0,0,0,2,0.0,0.0,0,Vontae,0.0,639,False,Joined Dundee on loan until the end of the season - Expected back 01 Jul,2022-01-31 23:30:20.469787,40,232229.jpg,0.0,Daley-Campbell,0.0,u,9,13,0,673,0,560,42,0.0,0.0,Daley-Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,526,194,513,194,473,181,530,194,,,,,,,,0.0,-0.5,3,LEI,1160,1190,DEF
,,501770,0,0,0,0,0,2,-0.5,-0.5,0,Ben,0.0,645,False,,,40,501770.jpg,0.0,Nelson,0.0,a,9,13,0,1119,78,657,53,0.0,0.0,Nelson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,556,216,543,216,505,205,560,216,,,,,,,,0.0,-0.5,3,LEI,1160,1190,DEF
0.0,0.0,55914,0,0,-1,1,1,2,0.0,0.0,0,Liam,0.0,184,False,Hamstring injury - Expected back 05 Mar,2021-12-06 00:00:17.240612,44,55914.jpg,2.7,Cooper,0.2,i,10,2,41,63094,13,77571,355,0.0,9.3,Cooper,1274,0,2,3,20,0,0,0,4,0,0,4,253,314.2,40.8,40.0,39.7,125,50,314,106,322,107,250,80,,,,,,,2.896389324960754,0.6136363636363636,0.1590909090909091,3,LEE,1090,1100,DEF
100.0,100.0,66588,0,0,-2,2,0,2,1.1,1.3,1,Luke,1.3,185,False,,2021-09-17 23:00:12.419851,43,66588.jpg,2.1,Ayling,2.8,a,10,2,29,564955,2287,1235412,4781,0.3,6.7,Ayling,1258,1,2,0,38,0,0,0,0,0,0,3,226,381.8,105.4,106.0,59.2,77,29,212,54,219,55,170,47,,,,,,,2.0747217806041336,0.4883720930232558,0.0232558139534883,3,LEE,1090,1100,DEF
100.0,100.0,149915,0,0,0,0,1,2,4.5,3.0,1,Diego,3.0,190,False,,2022-01-02 21:00:20.601772,45,149915.jpg,2.8,Llorente,0.4,a,10,2,47,95897,1380,85409,2669,0.7,10.4,Llorente,1447,2,0,3,28,0,0,0,6,0,0,4,264,311.4,35.0,98.0,44.6,130,54,330,114,234,60,232,74,,,,,,,2.923289564616448,0.6222222222222222,0.1777777777777777,3,LEE,1090,1100,DEF
100.0,100.0,193645,0,0,-2,2,0,2,1.1,1.3,1,Robin,1.3,194,False,,2021-08-21 18:00:14.706157,43,193645.jpg,0.7,Koch,0.1,a,10,2,5,134944,130,149385,153,0.3,1.2,Koch,630,0,0,0,19,0,0,0,2,0,0,0,75,69.2,25.7,47.0,14.2,368,141,356,125,315,102,379,138,,,,,,,0.7142857142857142,0.1627906976744186,-0.3023255813953489,3,LEE,1090,1100,DEF
100.0,100.0,222694,0,0,-2,2,0,2,3.1,2.3,1,Pascal,2.3,198,False,,2021-12-11 19:00:17.422482,43,222694.jpg,1.1,Struijk,0.1,a,10,2,17,11705,300,34542,438,0.5,4.0,Struijk,1197,0,1,0,25,0,0,0,3,1,0,0,179,268.4,85.1,77.0,43.1,166,69,240,65,266,79,242,79,,,,,,,1.2781954887218046,0.2558139534883721,-0.2093023255813953,3,LEE,1090,1100,DEF
75.0,0.0,443967,0,0,-3,3,0,2,-1.1,0.0,0,Héctor Junior,0.0,463,False,Hamstring injury - 75% chance of playing,2022-01-10 00:00:13.385624,47,443967.jpg,0.9,Firpo Adames,0.3,d,10,2,12,27226,13,77641,236,0.0,2.6,Firpo,926,0,0,1,24,1,0,0,5,0,0,2,106,126.6,136.0,86.0,34.8,305,115,181,44,252,72,275,88,,,,,,,1.1663066954643628,0.1914893617021276,-0.2340425531914893,3,LEE,1090,1100,DEF
0.0,0.0,433590,0,0,-1,1,0,2,0.0,0.0,0,Cody,0.0,562,False,Season-long loan to Cardiff City,2022-01-13 08:58:14.620881,39,433590.jpg,0.0,Drameh,0.1,u,10,2,0,8911,0,8568,135,0.0,0.0,Drameh,126,0,0,0,6,0,0,0,1,0,0,0,14,20.0,16.5,4.0,4.0,429,162,374,132,410,153,437,159,,,,,,,0.0,0.0,-0.5128205128205129,3,LEE,1090,1100,DEF
100.0,100.0,492373,0,0,0,0,0,2,-1.5,0.0,0,Charlie,0.0,563,False,,2021-12-18 15:30:17.749748,40,492373.jpg,1.0,Cresswell,0.3,a,10,2,4,58976,660,47733,508,0.0,1.0,Cresswell,95,0,0,0,3,0,0,0,0,0,0,0,17,20.0,0.4,0.0,2.0,430,163,456,171,502,202,458,168,,,,,,,3.789473684210526,0.25,-0.25,3,LEE,1090,1100,DEF
0.0,,477547,0,0,0,0,0,2,0.0,0.3,1,Leo Fuhr,0.3,608,False,Knee injury - Expected back 12 Mar,2022-02-18 10:00:16.983282,40,477547.jpg,1.0,Hjelde,0.0,i,10,2,2,2881,327,2281,211,0.1,0.5,Hjelde,148,0,0,0,5,0,0,0,0,0,0,0,29,45.6,12.8,2.0,6.1,394,152,391,143,420,159,424,153,,,,,,,1.2162162162162162,0.25,-0.25,3,LEE,1090,1100,DEF
,,513852,0,0,0,0,0,2,-1.5,0.0,0,Kris,0.0,657,False,,,40,513852.jpg,0.0,Moore,0.0,a,10,2,0,21308,69,20914,71,0.0,0.0,Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,558,217,545,217,507,206,562,217,,,,,,,,0.0,-0.5,3,LEE,1090,1100,DEF
100.0,100.0,60914,0,0,-1,1,1,2,15.1,7.8,6,Joel,6.3,224,False,,2022-01-21 12:00:20.316489,49,60914.jpg,4.2,Matip,3.1,a,11,14,80,702300,33316,539867,9116,1.3,16.3,Matip,1710,0,1,10,15,0,0,0,1,0,0,4,419,346.8,113.5,297.0,75.9,108,41,200,50,88,6,120,24,,,,,,,4.2105263157894735,0.8571428571428571,0.4489795918367347,5,LIV,1330,1350,DEF
100.0,100.0,97032,0,0,2,-2,3,2,18.5,9.5,6,Virgil,8.0,229,True,,2021-12-17 00:30:15.250441,67,97032.jpg,5.3,van Dijk,18.0,a,11,14,116,1588938,89666,1439736,19695,1.2,17.3,van Dijk,1980,2,2,13,16,0,0,0,2,0,0,9,529,492.6,93.1,290.0,87.6,30,8,232,61,91,7,86,11,,,3.0,,,,5.272727272727273,0.7910447761194029,0.4925373134328358,5,LIV,1330,1350,DEF
100.0,100.0,122798,0,0,1,-1,3,2,18.5,9.5,7,Andrew,8.0,234,False,,2021-12-19 21:00:16.052287,71,122798.jpg,5.8,Robertson,7.7,a,11,14,105,984835,125341,532826,22057,1.1,14.8,Robertson,1574,1,8,9,16,0,0,0,4,1,0,15,460,432.6,576.7,225.0,123.5,51,16,8,2,127,17,34,3,2.0,,,,,,6.003811944091487,0.8169014084507042,0.5352112676056338,5,LIV,1330,1350,DEF
100.0,100.0,169187,0,0,10,-10,5,2,11.9,6.2,6,Trent,4.7,237,True,,2022-01-10 00:00:12.679276,85,169187.jpg,7.1,Alexander-Arnold,48.4,a,11,14,156,3936883,70158,2551201,18825,0.6,18.4,Alexander-Arnold,1953,2,10,12,17,0,0,0,1,0,0,28,629,641.6,1016.6,375.0,203.6,4,1,1,1,62,2,4,1,1.0,,1.0,,,,7.188940092165899,0.8352941176470587,0.6,5,LIV,1330,1350,DEF
100.0,100.0,171287,0,0,-3,3,0,2,3.1,1.8,0,Joseph,0.3,238,False,,2022-02-07 22:30:15.386633,47,171287.jpg,1.0,Gomez,0.4,a,11,14,4,18759,108,61380,190,0.1,0.9,Gomez,15,0,0,0,1,0,0,0,0,0,0,0,13,6.4,0.3,0.0,0.7,462,173,463,174,648,233,482,173,,,,,,,24.0,0.2127659574468085,-0.2127659574468085,5,LIV,1330,1350,DEF
0.0,0.0,197464,0,0,-3,3,0,2,0.0,0.0,0,Nathaniel,0.0,241,False,Joined Bournemouth on loan until the end of the season - Expected back 01 Jul,2021-12-10 12:30:13.078968,42,197464.jpg,0.0,Phillips,0.1,u,11,14,0,4620,0,23146,85,0.0,0.0,Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,563,220,551,220,515,210,567,220,,,,,,,,0.0,-0.4761904761904761,5,LIV,1330,1350,DEF
,,204716,0,0,-4,4,0,2,2.5,1.5,0,Ibrahima,0.0,243,False,,,51,204716.jpg,3.0,Konaté,1.1,a,11,14,21,85714,1282,242817,1645,0.0,4.1,Konaté,630,0,0,3,7,0,0,0,2,0,0,0,135,139.0,13.4,12.0,16.4,290,107,388,141,386,142,363,131,,,,,,,3.0,0.5882352941176471,0.196078431372549,5,LIV,1330,1350,DEF
,,214285,0,0,-3,3,0,2,2.5,1.5,0,Konstantinos,0.0,245,False,,,37,214285.jpg,3.7,Tsimikas,10.7,a,11,14,33,1943019,14202,2827740,64633,0.0,8.9,Tsimikas,578,0,1,4,3,0,0,0,2,0,0,2,136,127.6,249.9,80.0,45.8,304,114,96,17,260,75,228,72,3.0,,,,,,5.13840830449827,1.0,0.4594594594594595,5,LIV,1330,1350,DEF
0.0,0.0,215136,0,0,-2,2,0,2,0.0,0.0,0,Neco,0.0,246,False,Joined Fulham on loan until the end of the season - Expected back 01 Jul,2022-02-01 00:30:12.032224,38,215136.jpg,4.0,Williams,0.6,u,11,14,4,76418,0,107345,2288,0.0,1.1,N.Williams,7,0,1,0,0,0,0,0,0,0,0,0,17,18.2,11.1,2.0,3.1,434,166,399,145,418,157,444,163,,,,,,,51.42857142857142,1.0526315789473684,0.5263157894736842,5,LIV,1330,1350,DEF
0.0,0.0,219937,0,0,-1,1,0,2,0.0,0.0,0,Rhys,0.0,247,False,Joined Swansea City on a season-long loan - Expected back 01 Jul,2021-08-31 17:30:14.206064,44,219937.jpg,0.0,Williams,0.0,u,11,14,0,468,0,4448,4,0.0,0.0,R.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,578,224,572,224,544,218,581,224,,,,,,,,0.0,-0.4545454545454545,5,LIV,1330,1350,DEF
0.0,0.0,152898,0,0,0,0,0,2,0.0,0.0,0,Ben,0.0,248,False,Joined Sheffield United on a season-long loan - Expected back 01 Jul,2021-08-17 07:00:07.417581,40,152898.jpg,0.0,Davies,0.1,u,11,14,0,1080,0,24662,58,0.0,0.0,Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,517,189,504,189,464,176,521,189,,,,,,,,0.0,-0.5,5,LIV,1330,1350,DEF
