player_id,fixture_id,opponent_team_id,total_points,home_game,kickoff_time,round,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team_score,opponent_team_score,team_id,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,team_short_name,position_name_short,team_strength,full_name,opponent_team,opponent_team_strength,event_name,difficulty
389,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,TOT,DEF,4,Serge Aurier,WHU,3,Gameweek 25,3.0
390,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,1.0,6.0,2.0,TOT,MID,4,Heung-Min Son,WHU,3,Gameweek 25,3.0
391,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,5.0,,TOT,DEF,4,Eric Dier,WHU,3,Gameweek 25,3.0
392,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,TOT,MID,4,Lucas Rodrigues Moura da Silva,WHU,3,Gameweek 25,3.0
394,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,3.0,TOT,MID,4,Bamidele Alli,WHU,3,Gameweek 25,3.0
395,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,TOT,DEF,4,Ben Davies,WHU,3,Gameweek 25,3.0
396,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,TOT,MID,4,Pierre-Emile Højbjerg,WHU,3,Gameweek 25,3.0
397,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,TOT,MID,4,Harry Winks,WHU,3,Gameweek 25,3.0
398,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,TOT,DEF,4,Davinson Sánchez,WHU,3,Gameweek 25,3.0
400,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,6.0,,,TOT,MID,4,Steven Bergwijn,WHU,3,Gameweek 25,3.0
403,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,2.0,2.0,,TOT,MID,4,Giovani Lo Celso,WHU,3,Gameweek 25,3.0
405,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,TOT,MID,4,Tanguy Ndombele,WHU,3,Gameweek 25,3.0
407,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Kieran Gibbs,WHU,3,Gameweek 18,3.0
407,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Kieran Gibbs,WHU,3,Gameweek 37,3.0
408,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,2.0,WBA,FWD,2,Hal Robson-Kanu,WHU,3,Gameweek 18,3.0
408,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,2.0,WBA,FWD,2,Hal Robson-Kanu,WHU,3,Gameweek 37,3.0
409,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Jake Livermore,WHU,3,Gameweek 18,3.0
409,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Jake Livermore,WHU,3,Gameweek 37,3.0
411,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,1.0,2.0,,WBA,MID,2,Matt Phillips,WHU,3,Gameweek 18,3.0
411,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,1.0,2.0,,WBA,MID,2,Matt Phillips,WHU,3,Gameweek 37,3.0
412,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Kyle Bartley,WHU,3,Gameweek 18,3.0
412,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Kyle Bartley,WHU,3,Gameweek 37,3.0
413,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Romaine Sawyers,WHU,3,Gameweek 18,3.0
413,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Romaine Sawyers,WHU,3,Gameweek 37,3.0
414,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Ahmed El-Sayed Hegazy,WHU,3,Gameweek 18,3.0
414,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Ahmed El-Sayed Hegazy,WHU,3,Gameweek 37,3.0
417,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,GKP,2,Sam Johnstone,WHU,3,Gameweek 18,3.0
417,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,GKP,2,Sam Johnstone,WHU,3,Gameweek 37,3.0
418,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Conor Townsend,WHU,3,Gameweek 18,3.0
418,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Conor Townsend,WHU,3,Gameweek 37,3.0
419,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Oluwasemilogo Adesewo Ibidapo Ajayi,WHU,3,Gameweek 18,3.0
419,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Oluwasemilogo Adesewo Ibidapo Ajayi,WHU,3,Gameweek 37,3.0
421,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Kyle Edwards,WHU,3,Gameweek 18,3.0
421,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Kyle Edwards,WHU,3,Gameweek 37,3.0
422,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Darnell Furlong,WHU,3,Gameweek 18,3.0
422,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Darnell Furlong,WHU,3,Gameweek 37,3.0
423,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Sam Field,WHU,3,Gameweek 18,3.0
423,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Sam Field,WHU,3,Gameweek 37,3.0
424,86,19,,True,2020-11-22 14:00:00,9.0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,SHU,MID,3,Oliver Burke,WHU,3,Gameweek 9,3.0
424,238,19,,False,2021-02-13 15:00:00,24.0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,SHU,MID,3,Oliver Burke,WHU,3,Gameweek 24,3.0
425,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Dara O'Shea,WHU,3,Gameweek 18,3.0
425,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Dara O'Shea,WHU,3,Gameweek 37,3.0
426,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Rekeem Harper,WHU,3,Gameweek 18,3.0
426,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Rekeem Harper,WHU,3,Gameweek 37,3.0
446,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,4.0,,,WBA,MID,2,Grady Diangana,WHU,3,Gameweek 18,3.0
446,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,4.0,,,WBA,MID,2,Grady Diangana,WHU,3,Gameweek 37,3.0
454,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,1.0,2.0,,WOL,MID,3,João Filipe Iria Santos Moutinho,WHU,3,Gameweek 30,3.0
455,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,GKP,3,Rui Pedro dos Santos Patrício,WHU,3,Gameweek 30,3.0
457,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,TOT,DEF,4,Matt Doherty,WHU,3,Gameweek 25,3.0
458,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,DEF,3,Willy Boly,WHU,3,Gameweek 30,3.0
459,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,DEF,3,Conor Coady,WHU,3,Gameweek 30,3.0
460,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,1.0,WOL,FWD,3,Raúl Jiménez,WHU,3,Gameweek 30,3.0
461,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,3.0,,WOL,DEF,3,Romain Saïss,WHU,3,Gameweek 30,3.0
464,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,MID,3,Leander Dendoncker,WHU,3,Gameweek 30,3.0
465,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,MID,3,Adama Traoré,WHU,3,Gameweek 30,3.0
466,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,4.0,1.0,2.0,WOL,MID,3,Rúben Diogo da Silva Neves,WHU,3,Gameweek 30,3.0
467,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,DEF,3,Oskar Buur,WHU,3,Gameweek 30,3.0
468,208,19,,False,2021-01-30 15:00:00,21.0,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,LIV,MID,5,Diogo Jota,WHU,3,Gameweek 21,3.0
469,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,3.0,,,WOL,MID,3,Daniel Castelo Podence,WHU,3,Gameweek 30,3.0
470,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,DEF,3,Max Kilman,WHU,3,Gameweek 30,3.0
471,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,DEF,3,Rúben Gonçalo Silva Nascimento Vinagre,WHU,3,Gameweek 30,3.0
474,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,2.0,,,WOL,MID,3,Pedro Lomba Neto,WHU,3,Gameweek 30,3.0
478,288,19,,False,2021-03-20 15:00:00,29.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,,ARS,MID,4,Willian Borges Da Silva,WHU,3,Gameweek 29,3.0
480,316,19,,True,2021-04-17 14:00:00,32.0,,,,,,,,,,,,,,,,,,,,,,,,,14,4.0,3.0,,NEW,MID,3,Sean Longstaff,WHU,3,Gameweek 32,3.0
481,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,2.0,1.0,,WBA,MID,2,Matheus Pereira,WHU,3,Gameweek 18,3.0
481,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,2.0,1.0,,WBA,MID,2,Matheus Pereira,WHU,3,Gameweek 37,3.0
483,86,19,,True,2020-11-22 14:00:00,9.0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,SHU,GKP,3,Aaron Ramsdale,WHU,3,Gameweek 9,3.0
483,238,19,,False,2021-02-13 15:00:00,24.0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,SHU,GKP,3,Aaron Ramsdale,WHU,3,Gameweek 24,3.0
484,221,19,,True,2021-02-06 15:00:00,23.0,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,FUL,DEF,2,Antonee Robinson,WHU,3,Gameweek 23,3.0
485,316,19,,True,2021-04-17 14:00:00,32.0,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,NEW,MID,3,Jeff Hendrick,WHU,3,Gameweek 32,3.0
486,125,19,,False,2020-12-15 19:45:00,13.0,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,CRY,DEF,3,Scott Dann,WHU,3,Gameweek 13,3.0
486,195,19,,True,2021-01-27 20:00:00,20.0,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,CRY,DEF,3,Scott Dann,WHU,3,Gameweek 20,3.0
487,316,19,,True,2021-04-17 14:00:00,32.0,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,NEW,MID,3,Matthew Longstaff,WHU,3,Gameweek 32,3.0
489,125,19,,False,2020-12-15 19:45:00,13.0,,,,,,,,,,,,,,,,,,,,,,,,,6,2.0,4.0,,CRY,MID,3,Eberechi Eze,WHU,3,Gameweek 13,3.0
489,195,19,,True,2021-01-27 20:00:00,20.0,,,,,,,,,,,,,,,,,,,,,,,,,6,2.0,4.0,,CRY,MID,3,Eberechi Eze,WHU,3,Gameweek 20,3.0
490,131,19,,True,2020-12-19 15:00:00,14.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,CHE,DEF,4,Thiago Thiago,WHU,3,Gameweek 14,3.0
490,327,19,,False,2021-04-24 14:00:00,33.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,CHE,DEF,4,Thiago Thiago,WHU,3,Gameweek 33,3.0
491,113,19,,True,2020-12-12 15:00:00,12.0,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,LEE,DEF,3,Robin Koch,WHU,3,Gameweek 12,3.0
491,268,19,,False,2021-03-06 15:00:00,27.0,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,LEE,DEF,3,Robin Koch,WHU,3,Gameweek 27,3.0
492,113,19,,True,2020-12-12 15:00:00,12.0,,,,,,,,,,,,,,,,,,,,,,,,,10,,5.0,,LEE,FWD,3,Rodrigo Moreno,WHU,3,Gameweek 12,3.0
492,268,19,,False,2021-03-06 15:00:00,27.0,,,,,,,,,,,,,,,,,,,,,,,,,10,,5.0,,LEE,FWD,3,Rodrigo Moreno,WHU,3,Gameweek 27,3.0
493,221,19,,True,2021-02-06 15:00:00,23.0,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,FUL,MID,2,Mario Lemina,WHU,3,Gameweek 23,3.0
494,288,19,,False,2021-03-20 15:00:00,29.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,ARS,DEF,4,Gabriel Magalhães,WHU,3,Gameweek 29,3.0
495,108,19,,False,2020-12-05 15:00:00,11.0,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,MUN,MID,4,Donny van de Beek,WHU,3,Gameweek 11,3.0
495,275,19,,True,2021-03-13 15:00:00,28.0,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,MUN,MID,4,Donny van de Beek,WHU,3,Gameweek 28,3.0
496,98,19,,False,2020-11-30 20:00:00,10.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,AVL,DEF,3,Matthew Cash,WHU,3,Gameweek 10,3.0
496,209,19,,True,2021-02-02 19:45:00,22.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,AVL,DEF,3,Matthew Cash,WHU,3,Gameweek 22,3.0
497,316,19,,True,2021-04-17 14:00:00,32.0,,,,,,,,,,,,,,,,,,,,,,,,,14,,2.0,,NEW,MID,3,Jacob Murphy,WHU,3,Gameweek 32,3.0
498,308,19,,False,2021-04-10 14:00:00,31.0,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,LEI,DEF,4,Timothy Castagne,WHU,3,Gameweek 31,3.0
500,131,19,,True,2020-12-19 15:00:00,14.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,3.0,,CHE,MID,4,Kai Havertz,WHU,3,Gameweek 14,3.0
500,327,19,,False,2021-04-24 14:00:00,33.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,3.0,,CHE,MID,4,Kai Havertz,WHU,3,Gameweek 33,3.0
501,288,19,,False,2021-03-20 15:00:00,29.0,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0,,,ARS,MID,4,Daniel Ceballos Fernández,WHU,3,Gameweek 29,3.0
502,163,19,,True,2021-01-02 15:00:00,17.0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,EVE,MID,3,Allan Marques Loureiro,WHU,3,Gameweek 17,3.0
502,347,19,,False,2021-05-08 14:00:00,35.0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,EVE,MID,3,Allan Marques Loureiro,WHU,3,Gameweek 35,3.0
504,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,FWD,3,Fabio Silva,WHU,3,Gameweek 30,3.0
505,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,DEF,3,Fernando Marçal,WHU,3,Gameweek 30,3.0
506,316,19,,True,2021-04-17 14:00:00,32.0,,,,,,,,,,,,,,,,,,,,,,,,,14,,,1.0,NEW,FWD,3,Callum Wilson,WHU,3,Gameweek 32,3.0
507,316,19,,True,2021-04-17 14:00:00,32.0,,,,,,,,,,,,,,,,,,,,,,,,,14,3.0,,,NEW,MID,3,Ryan Fraser,WHU,3,Gameweek 32,3.0
508,163,19,,True,2021-01-02 15:00:00,17.0,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,1.0,,EVE,MID,3,James Rodríguez,WHU,3,Gameweek 17,3.0
508,347,19,,False,2021-05-08 14:00:00,35.0,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,1.0,,EVE,MID,3,James Rodríguez,WHU,3,Gameweek 35,3.0
509,86,19,,True,2020-11-22 14:00:00,9.0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,SHU,DEF,3,Ethan Ampadu,WHU,3,Gameweek 9,3.0
509,238,19,,False,2021-02-13 15:00:00,24.0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,SHU,DEF,3,Ethan Ampadu,WHU,3,Gameweek 24,3.0
511,86,19,,True,2020-11-22 14:00:00,9.0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,SHU,DEF,3,Max Lowe,WHU,3,Gameweek 9,3.0
511,238,19,,False,2021-02-13 15:00:00,24.0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,SHU,DEF,3,Max Lowe,WHU,3,Gameweek 24,3.0
512,163,19,,True,2021-01-02 15:00:00,17.0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,EVE,MID,3,Abdoulaye Doucouré,WHU,3,Gameweek 17,3.0
512,347,19,,False,2021-05-08 14:00:00,35.0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,EVE,MID,3,Abdoulaye Doucouré,WHU,3,Gameweek 35,3.0
513,316,19,,True,2021-04-17 14:00:00,32.0,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,NEW,DEF,3,Jamal Lewis,WHU,3,Gameweek 32,3.0
514,98,19,,False,2020-11-30 20:00:00,10.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3.0,AVL,FWD,3,Ollie Watkins,WHU,3,Gameweek 10,3.0
514,209,19,,True,2021-02-02 19:45:00,22.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3.0,AVL,FWD,3,Ollie Watkins,WHU,3,Gameweek 22,3.0
515,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,MID,3,Vitor Ferreira,WHU,3,Gameweek 30,3.0
516,221,19,,True,2021-02-06 15:00:00,23.0,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,FUL,GKP,2,Alphonse Areola,WHU,3,Gameweek 23,3.0
517,221,19,,True,2021-02-06 15:00:00,23.0,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,FUL,DEF,2,Kenny Tete,WHU,3,Gameweek 23,3.0
518,308,19,,False,2021-04-10 14:00:00,31.0,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,LEI,MID,4,Nampalys Mendy,WHU,3,Gameweek 31,3.0
519,187,19,,False,2021-01-16 15:00:00,19.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,BUR,DEF,2,Jimmy Dunne,WHU,3,Gameweek 19,3.0
519,330,19,,True,2021-05-01 14:00:00,34.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,BUR,DEF,2,Jimmy Dunne,WHU,3,Gameweek 34,3.0
524,156,19,,True,2020-12-28 15:00:00,16.0,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,SOU,MID,3,Nathan Tella,WHU,3,Gameweek 16,3.0
524,377,19,,False,2021-05-23 15:00:00,38.0,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,SOU,MID,3,Nathan Tella,WHU,3,Gameweek 38,3.0
525,221,19,,True,2021-02-06 15:00:00,23.0,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,FUL,DEF,2,Denis Odoi,WHU,3,Gameweek 23,3.0
526,288,19,,False,2021-03-20 15:00:00,29.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,ARS,MID,4,Mohamed Naser El Sayed Elneny,WHU,3,Gameweek 29,3.0
530,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Branislav Ivanovic,WHU,3,Gameweek 18,3.0
530,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,DEF,2,Branislav Ivanovic,WHU,3,Gameweek 37,3.0
531,208,19,,False,2021-01-30 15:00:00,21.0,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,LIV,MID,5,Thiago Alcántara do Nascimento,WHU,3,Gameweek 21,3.0
539,254,19,,True,2021-02-27 15:00:00,26.0,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,MCI,FWD,5,Liam Delap,WHU,3,Gameweek 26,3.0
540,98,19,,False,2020-11-30 20:00:00,10.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,AVL,MID,3,Bertrand Traoré,WHU,3,Gameweek 10,3.0
540,209,19,,True,2021-02-02 19:45:00,22.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,AVL,MID,3,Bertrand Traoré,WHU,3,Gameweek 22,3.0
541,308,19,,False,2021-04-10 14:00:00,31.0,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,LEI,MID,4,Cengiz Ünder,WHU,3,Gameweek 31,3.0
542,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,5.0,,,TOT,DEF,4,Sergio Reguilón,WHU,3,Gameweek 25,3.0
543,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,4.0,3.0,,TOT,MID,4,Gareth Bale,WHU,3,Gameweek 25,3.0
544,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Conor Gallagher,WHU,3,Gameweek 18,3.0
544,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,WBA,MID,2,Conor Gallagher,WHU,3,Gameweek 37,3.0
545,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,DEF,3,Ki-Jana Hoever,WHU,3,Gameweek 30,3.0
546,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,DEF,3,Nélson Cabral Semedo,WHU,3,Gameweek 30,3.0
548,131,19,,True,2020-12-19 15:00:00,14.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,CHE,GKP,4,Edouard Mendy,WHU,3,Gameweek 14,3.0
548,327,19,,False,2021-04-24 14:00:00,33.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,CHE,GKP,4,Edouard Mendy,WHU,3,Gameweek 33,3.0
554,98,19,,False,2020-11-30 20:00:00,10.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,AVL,MID,3,Jacob Ramsey,WHU,3,Gameweek 10,3.0
554,209,19,,True,2021-02-02 19:45:00,22.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,AVL,MID,3,Jacob Ramsey,WHU,3,Gameweek 22,3.0
555,175,19,,False,2021-01-12 19:45:00,18.0,,,,,,,,,,,,,,,,,,,,,,,,,18,3.0,,,WBA,MID,2,Filip Krovinovic,WHU,3,Gameweek 18,3.0
555,368,19,,True,2021-05-15 14:00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,18,3.0,,,WBA,MID,2,Filip Krovinovic,WHU,3,Gameweek 37,3.0
556,254,19,,True,2021-02-27 15:00:00,26.0,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,MCI,DEF,5,Rúben Santos Gato Alves Dias,WHU,3,Gameweek 26,3.0
557,221,19,,True,2021-02-06 15:00:00,23.0,,,,,,,,,,,,,,,,,,,,,,,,,8,3.0,5.0,2.0,FUL,MID,2,Ademola Lookman,WHU,3,Gameweek 23,3.0
559,163,19,,True,2021-01-02 15:00:00,17.0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,EVE,DEF,3,Niels Nkounkou,WHU,3,Gameweek 17,3.0
559,347,19,,False,2021-05-08 14:00:00,35.0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,EVE,DEF,3,Niels Nkounkou,WHU,3,Gameweek 35,3.0
561,308,19,,False,2021-04-10 14:00:00,31.0,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,LEI,DEF,4,Wesley Fofana,WHU,3,Gameweek 31,3.0
562,221,19,,True,2021-02-06 15:00:00,23.0,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,FUL,DEF,2,Ola Aina,WHU,3,Gameweek 23,3.0
563,298,19,,True,2021-04-03 14:00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,WOL,DEF,3,Rayan Ait Nouri,WHU,3,Gameweek 30,3.0
564,247,19,,False,2021-02-20 15:00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,TOT,FWD,4,Carlos Vinicius Alves Morais,WHU,3,Gameweek 25,3.0
