chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_start,player_type_id,expected_points_next_gw,expected_points_this_gw,event_points,form,player_id,player_news,news_added,player_price,player_photo,points_per_game,selected_by_percent,status,team_id,team_code,total_points,total_transfers_in,transfers_in_event,total_transfers_out,transfers_out_event,value_form,value_season,web_name,total_minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,full_name,understat_id,games_played,xG,understat_assists,xA,shots,key_passes,npg,npxG,xGChain,xGBuildup,team_name,team_short_name,team_strength,position_name,position_name_short
,,0,-1,3,3.5,4.0,2,4.0,497,,,4.9,114243.jpg,3.2,0.1,a,14,4,13,3945,614,3447,475,0.8,2.7,Murphy,274,1,0,0,3,0,0,0,1,0,0,2,41,61.4,19.5,17.0,9.7,215,85,252,143,253,130,266,123,,2.0,,Jacob Murphy,6063,4,0.16897087544202805,0,0.05567648261785507,4,1,1,0.16897087544202805,0.07068309746682644,0.05567648261785507,Newcastle,NEW,3,Midfielder,MID
50.0,100.0,0,-3,3,0.9,2.3,0,2.3,507,Hamstring injury - 50% chance of playing,2020-11-10 15:30:18.589907,5.7,90105.jpg,2.6,0.3,d,14,4,13,13180,239,66035,2234,0.4,2.3,Fraser,185,0,2,1,5,0,0,0,0,0,0,0,34,10.2,8.8,11.0,3.0,362,160,310,160,275,142,359,163,3.0,,,Ryan Fraser,1683,5,0.02544359490275383,0,0.0,1,0,0,0.02544359490275383,0.07934101298451424,0.053897418081760406,Newcastle,NEW,3,Midfielder,MID
0.0,0.0,-1,-4,3,0.0,0.0,0,0.0,346,Back injury - Expected back 28 Nov,2020-10-15 01:00:17.482739,5.6,47247.jpg,1.7,0.1,i,15,49,5,5429,53,34239,580,0.0,0.9,Fleck,179,0,0,0,4,0,0,0,0,0,0,0,25,18.0,48.8,14.0,8.0,336,143,153,95,264,135,292,135,2.0,2.0,,John Fleck,7709,3,0.043793350458145135,0,0.09726834297180176,1,3,0,0.043793350458145135,0.1530655473470688,0.09985747933387756,Sheffield Utd,SHU,3,Midfielder,MID
,,0,-3,3,1.0,0.5,2,1.0,349,,,4.7,79934.jpg,1.6,0.2,a,15,49,8,6172,602,32901,895,0.2,1.7,Norwood,277,0,0,0,6,0,0,0,0,0,0,0,39,42.2,58.0,0.0,10.1,262,108,137,86,500,198,263,120,1.0,1.0,2.0,Oliver Norwood,7710,5,0.0,0,0.07952231355011463,0,4,0,0.0,1.2679955977946522,1.2235454022884371,Sheffield Utd,SHU,3,Midfielder,MID
,,-1,-4,3,1.3,0.8,2,1.3,355,,,5.1,153723.jpg,1.4,3.0,a,15,49,11,35460,1057,616577,14934,0.3,2.2,Lundstram,623,0,0,1,12,0,0,1,3,0,0,0,63,88.0,165.1,83.0,33.6,170,64,24,18,87,47,65,38,3.0,,4.0,John Lundstram,7708,8,1.3966741301119328,0,0.7341810762882233,8,11,0,0.6355052925646305,2.733997207134962,1.4847405180335045,Sheffield Utd,SHU,3,Midfielder,MID
,,-1,-2,3,1.3,0.8,1,1.3,356,,,4.8,167878.jpg,1.5,0.0,a,15,49,9,701,26,1907,91,0.3,1.9,Osborn,351,0,0,0,7,0,0,0,0,0,0,0,39,47.0,79.4,41.0,16.7,248,102,100,66,176,93,180,87,4.0,,,Ben Osborn,7714,6,0.18892309069633484,0,0.6635999213904142,3,4,0,0.18892309069633484,1.0220007728785276,0.7588583528995514,Sheffield Utd,SHU,3,Midfielder,MID
100.0,100.0,0,0,3,4.3,3.8,4,4.3,360,,2020-09-08 09:30:15.344354,5.0,207189.jpg,2.6,0.2,a,15,49,21,15486,4555,11862,1417,0.9,4.2,Berge,644,1,1,0,12,0,0,0,3,0,0,1,106,130.6,113.6,102.0,34.6,83,29,57,39,67,36,59,34,,,3.0,Sander Berge,8285,8,1.0398355741053822,1,1.049392819404602,7,9,0,0.2786667514592409,1.7436153702437878,1.1282331310212612,Sheffield Utd,SHU,3,Midfielder,MID
100.0,100.0,0,-1,3,0.3,-0.2,0,0.3,424,,2020-10-07 15:30:15.050627,4.4,197937.jpg,1.8,0.8,a,15,49,7,78272,1967,89901,4656,0.1,1.6,Burke,254,0,0,1,2,0,0,0,0,0,0,0,9,5.8,36.6,71.0,10.8,378,167,182,113,110,63,249,115,,,,Oliver Burke,5256,4,0.25287725031375885,0,0.14032945036888125,4,3,0,0.25287725031375885,0.4333517700433731,0.040145047008991235,Sheffield Utd,SHU,3,Midfielder,MID
100.0,100.0,0,-2,3,3.7,3.7,6,3.7,148,,2020-10-17 16:00:16.939415,5.8,20467.jpg,4.2,0.3,a,16,20,17,19064,7519,18326,1916,0.6,2.9,Walcott,279,0,3,1,7,0,0,0,0,0,0,0,48,51.6,72.1,55.0,17.9,237,96,112,72,148,79,166,80,,,,Theo Walcott,503,4,0.3357948586344719,2,0.3315094038844109,7,6,0,0.3357948586344719,0.7609488889575005,0.1304558664560318,Southampton,SOU,3,Midfielder,MID
,,0,0,3,2.3,2.3,2,2.3,364,,,4.5,78056.jpg,3.0,4.6,a,16,20,24,281920,19353,251412,20721,0.5,5.3,Oriol Romeu,680,1,0,4,9,0,0,0,3,0,0,3,104,172.8,90.7,57.0,32.0,40,13,81,54,140,74,70,42,,,,Oriol Romeu Vidal,842,8,0.21405843645334244,0,0.23606001958251,7,6,1,0.21405843645334244,2.3142571970820427,2.0810174271464352,Southampton,SOU,3,Midfielder,MID
100.0,100.0,0,-1,3,1.3,1.3,1,1.3,365,,2020-09-17 01:30:16.446019,6.4,83283.jpg,1.8,0.2,a,16,20,9,16648,613,61181,1045,0.2,1.4,Redmond,307,0,0,1,4,0,0,0,0,0,0,0,24,24.6,43.2,51.0,11.8,310,130,162,101,157,84,240,110,,3.0,,Nathan Redmond,790,5,0.37718589790165424,0,0.1440177597105503,6,2,0,0.37718589790165424,0.8548739887773991,0.3562905564904213,Southampton,SOU,3,Midfielder,MID
100.0,100.0,0,0,3,6.0,6.0,10,6.0,368,,2020-10-07 14:30:16.447962,5.5,91047.jpg,4.8,0.5,a,16,20,29,30734,20105,24866,3262,1.1,5.3,Armstrong,512,1,2,4,6,0,0,0,0,0,0,2,88,117.6,100.1,73.0,29.1,110,41,66,45,103,59,80,45,,,,Stuart Armstrong,6893,6,0.5555326715111732,2,0.4335765223950148,9,7,1,0.5555326715111732,1.4595085382461548,0.7217783704400063,Southampton,SOU,3,Midfielder,MID
75.0,,1,0,3,7.7,10.3,3,10.3,370,Hamstring injury - 75% chance of playing,2020-11-10 18:00:23.245513,6.0,101178.jpg,5.4,7.3,d,16,20,43,512054,99758,283308,68226,1.7,7.2,Ward-Prowse,720,3,1,4,12,0,0,0,1,0,0,6,181,219.8,204.7,71.0,49.6,18,8,15,12,113,65,30,16,1.0,1.0,2.0,James Ward-Prowse,843,8,0.6474304273724556,1,1.0341413989663124,9,13,3,0.6474304273724556,1.8163386583328247,1.4715448543429377,Southampton,SOU,3,Midfielder,MID
75.0,0.0,0,0,3,0.0,0.0,0,0.0,379,Thigh injury - 75% chance of playing,2020-10-23 16:00:20.959746,4.5,214466.jpg,1.5,0.3,d,16,20,3,23163,33,36793,1730,0.0,0.7,Smallbone,111,0,0,0,4,0,0,0,0,0,0,0,8,7.2,4.1,0.0,1.1,373,164,330,165,477,184,391,172,,,,William Smallbone,8224,2,0.0,0,0.0,0,0,0,0.0,0.024052973836660385,0.024052973836660385,Southampton,SOU,3,Midfielder,MID
100.0,100.0,0,-1,3,1.0,1.0,3,1.0,382,,2020-10-15 11:30:20.422823,5.4,431131.jpg,3.4,0.1,a,16,20,17,12484,349,15521,221,0.2,3.1,Djenepo,306,1,1,2,5,0,0,0,1,0,0,0,49,53.8,19.2,72.0,14.3,232,93,253,144,106,61,210,98,,,,Moussa Djenepo,7701,5,0.2505314350128174,0,0.11713394522666933,5,1,1,0.2505314350128174,1.3689018413424492,1.020827330648899,Southampton,SOU,3,Midfielder,MID
,,0,-1,3,0.0,0.0,0,0.0,524,,,4.4,203389.jpg,1.0,0.5,a,16,20,3,44436,6487,24358,3265,0.0,0.7,Tella,48,0,0,0,2,0,0,0,0,0,0,0,9,3.0,1.8,3.0,0.7,395,174,347,169,331,159,397,173,,,,Nathan Tella,8456,3,0.024052973836660385,0,0.0,1,0,0,0.024052973836660385,0.20925536379218104,0.18520238995552066,Southampton,SOU,3,Midfielder,MID
100.0,75.0,0,0,3,0.3,0.2,0,0.3,565,,2020-11-04 12:00:19.976656,4.5,240143.jpg,0.7,0.0,a,16,20,2,1542,189,803,135,0.1,0.4,Diallo,18,0,0,0,2,0,0,0,1,0,0,0,-1,3.4,11.8,4.0,2.0,391,172,294,157,325,157,378,168,,,,Ibrahima Diallo,6736,3,0.0,0,0.037903156131505966,0,1,0,0.0,0.058994734659790986,0.021091578528285027,Southampton,SOU,3,Midfielder,MID
100.0,100.0,0,-2,3,2.2,3.7,3,2.7,385,,2020-09-27 16:00:17.236494,4.8,45268.jpg,2.2,0.4,a,17,6,13,19220,1744,35205,1950,0.6,2.7,Sissoko,482,0,0,2,6,0,0,0,0,0,0,0,73,64.4,36.0,0.0,10.0,206,81,184,115,508,201,264,121,,,,Moussa Sissoko,772,6,0.0,0,0.10652586445212364,0,2,0,0.0,1.484772824682295,1.484772824682295,Spurs,TOT,4,Midfielder,MID
0.0,0.0,0,-2,3,0.0,0.0,0,1.0,387,Unknown - Expected back 21 Nov,2020-11-04 13:30:14.533890,5.8,62974.jpg,1.6,0.1,i,17,6,8,9604,43,17691,1538,0.2,1.4,Lamela,187,0,1,0,4,0,0,0,1,0,0,0,30,23.8,33.3,95.0,14.9,315,134,193,122,75,40,201,94,3.0,1.0,,Erik Lamela,644,5,0.5957515016198158,0,0.0793723315000534,8,2,0,0.5957515016198158,1.156259968876839,0.717145211994648,Spurs,TOT,4,Midfielder,MID
100.0,100.0,0,6,3,4.8,6.3,3,5.3,390,,2020-09-27 16:00:17.251688,9.6,85971.jpg,9.2,57.9,a,17,6,74,4474559,93004,2382472,241659,0.6,7.7,Son,640,8,2,3,5,0,0,0,0,0,0,10,244,366.2,250.2,346.0,96.4,2,1,5,4,8,4,4,3,1.0,6.0,2.0,Heung-Min Son,453,8,3.503271274268627,2,1.8042713180184364,18,17,8,3.503271274268627,6.231779709458351,2.4539453499019146,Spurs,TOT,4,Midfielder,MID
,,0,-2,3,0.2,1.7,1,0.7,392,,,6.8,95715.jpg,2.4,1.4,a,17,6,17,72464,1047,154651,5862,0.1,2.5,Lucas Moura,351,1,0,1,5,0,0,0,0,0,0,1,35,49.0,41.5,121.0,21.1,242,98,169,107,53,29,141,72,,,,Lucas Rodrigues Moura da Silva,3293,7,0.8460060954093933,0,0.15011977776885033,5,2,1,0.8460060954093933,1.8436444345861676,0.8742311205714941,Spurs,TOT,4,Midfielder,MID
,,-1,-6,3,-0.5,1.0,0,0.0,394,,,7.4,108823.jpg,1.0,0.6,a,17,6,2,17348,307,238718,1840,0.0,0.3,Alli,66,0,0,0,0,0,0,0,0,0,0,0,8,9.4,13.7,25.0,4.8,364,161,281,152,221,114,338,158,,,3.0,Bamidele Alli,645,2,0.2342346161603928,0,0.033409710973501205,2,1,0,0.2342346161603928,0.5377846956253052,0.3720432221889496,Spurs,TOT,4,Midfielder,MID
,,0,-1,3,2.2,3.7,3,2.7,396,,,4.9,132015.jpg,2.5,0.8,a,17,6,20,49290,3073,70867,4334,0.6,4.1,Højbjerg,720,0,1,2,9,0,0,0,1,0,0,0,110,149.8,86.7,11.0,24.8,60,20,90,61,273,140,108,59,,,,Pierre-Emile Højbjerg,343,8,0.03351501375436783,1,0.7287896275520325,2,5,0,0.03351501375436783,4.836464464664459,4.46965691447258,Spurs,TOT,4,Midfielder,MID
,,0,-2,3,-0.5,1.0,0,0.0,397,,,5.3,157668.jpg,1.2,0.1,a,17,6,5,3258,99,9993,507,0.0,0.9,Winks,256,0,0,0,7,0,0,0,1,0,0,0,36,35.0,20.4,0.0,5.5,285,118,247,140,570,227,325,149,,,,Harry Winks,971,4,0.0,0,0.0205964595079422,0,1,0,0.0,1.5003297626972198,1.479733258485794,Spurs,TOT,4,Midfielder,MID
75.0,100.0,0,-4,3,-0.4,1.0,0,0.0,400,Unknown - 75% chance of playing,2020-11-10 18:00:23.344207,7.1,194252.jpg,1.5,0.4,d,17,6,6,9791,195,84277,1587,0.0,0.8,Bergwijn,152,0,0,1,2,0,0,0,0,0,0,0,12,11.4,34.6,22.0,6.8,359,158,188,118,232,123,304,141,6.0,,,Steven Bergwijn,8300,4,0.13875123113393786,0,0.17763302475214005,2,2,0,0.13875123113393786,1.5242841765284538,1.3855328559875488,Spurs,TOT,4,Midfielder,MID
100.0,100.0,0,-1,3,0.5,2.0,1,1.0,403,,2020-10-01 22:30:14.884729,6.9,200826.jpg,1.2,0.4,a,17,6,6,5418,304,33591,772,0.1,0.9,Lo Celso,184,0,0,1,1,0,0,0,1,0,0,0,19,28.6,85.6,77.0,19.1,302,127,91,62,98,54,156,78,2.0,2.0,,Giovani Lo Celso,5681,5,0.9470131788402796,0,0.3824579268693924,8,6,0,0.9470131788402796,2.108854703605175,1.2099710656329992,Spurs,TOT,4,Midfielder,MID
75.0,,0,-1,3,1.3,3.3,3,2.3,405,Foot injury - 75% chance of playing,2020-11-08 14:30:16.993452,5.9,231372.jpg,2.4,0.3,d,17,6,19,21430,426,24056,3549,0.4,3.2,Ndombele,416,1,0,3,4,0,0,0,2,0,0,0,76,81.0,92.8,75.0,24.9,181,70,77,51,102,58,107,58,,,,Tanguy Ndombele,5962,8,0.5061023738235235,0,0.6118072271347046,4,6,1,0.5061023738235235,2.9923430308699612,1.9993453323841093,Spurs,TOT,4,Midfielder,MID
100.0,100.0,0,0,3,3.5,5.0,3,4.0,543,,2020-11-09 00:00:26.443707,9.5,36903.jpg,4.3,1.0,a,17,6,13,148819,5163,83741,16454,0.4,1.4,Bale,115,1,0,1,3,0,0,0,0,0,0,3,33,41.4,38.5,58.0,13.8,266,111,173,110,137,73,215,100,4.0,3.0,,Gareth Bale,2251,3,0.8554961681365967,0,0.6707940697669983,6,3,1,0.8554961681365967,1.1169518530368805,0.6550783812999725,Spurs,TOT,4,Midfielder,MID
,,0,-2,3,0.0,0.0,2,1.0,409,,,4.8,49944.jpg,1.5,0.1,a,18,35,12,4093,232,10293,448,0.2,2.5,Livermore,656,0,0,1,17,1,0,0,2,0,0,0,52,65.0,42.6,25.0,13.2,205,80,164,103,218,112,223,105,,,,Jake Livermore,1689,8,0.19785238429903984,0,0.13877588510513306,4,3,0,0.19785238429903984,0.49506717361509794,0.3047211486846209,West Brom,WBA,2,Midfielder,MID
100.0,100.0,0,-4,3,0.0,0.0,1,1.0,411,,2020-09-14 10:30:13.911211,5.1,50229.jpg,0.8,0.0,a,18,35,5,1751,140,7739,187,0.2,1.0,Phillips,69,0,0,0,2,0,0,0,1,0,0,0,14,15.0,25.7,14.0,5.5,343,148,221,131,262,133,324,148,1.0,2.0,,Matt Phillips,1737,6,0.018212540075182915,0,0.14541804790496826,1,2,0,0.018212540075182915,0.14541804790496826,0.0,West Brom,WBA,2,Midfielder,MID
,,0,-2,3,-1.0,-1.0,0,0.0,413,,,4.8,61600.jpg,1.5,0.0,a,18,35,9,951,32,2961,159,0.0,1.9,Sawyers,340,0,0,0,10,0,0,0,1,0,0,0,34,38.2,37.4,2.0,7.8,273,115,177,111,339,162,296,137,,,,Romaine Sawyers,8757,6,0.05606544204056263,0,0.16727591305971146,2,3,0,0.05606544204056263,0.4420313164591789,0.3941550329327583,West Brom,WBA,2,Midfielder,MID
,,0,-2,3,-0.3,-0.3,1,0.7,421,,,4.8,174593.jpg,1.0,0.0,a,18,35,5,555,47,1871,91,0.1,1.0,Edwards,114,0,0,0,3,0,0,0,0,0,0,0,15,13.0,12.8,39.0,6.4,352,154,290,155,177,94,310,142,,,,Kyle Edwards,8758,5,0.11881578713655473,0,0.02137883752584457,2,1,0,0.11881578713655473,0.1922821402549744,0.05208751931786537,West Brom,WBA,2,Midfielder,MID
0.0,0.0,0,-2,3,0.0,0.0,0,0.0,423,Knee injury - Expected back 28 Nov,2020-10-22 17:00:17.139994,4.8,195864.jpg,1.0,0.0,i,18,35,3,511,131,1654,82,0.0,0.6,Field,61,0,0,0,2,0,0,0,0,0,0,0,16,20.0,0.5,0.0,2.0,329,140,374,177,525,208,380,170,,,,Sam Field,1013,3,0.0,0,0.0,0,0,0,0.0,0.0,0.0,West Brom,WBA,2,Midfielder,MID
,,0,-1,3,-1.0,-1.0,0,0.0,426,,,4.4,232427.jpg,1.0,0.5,a,18,35,1,29059,3316,35161,2692,0.0,0.2,Harper,21,0,0,0,2,0,0,0,0,0,0,0,3,1.8,1.8,0.0,0.4,400,176,348,170,446,174,402,177,,,,Rekeem Harper,5562,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,West Brom,WBA,2,Midfielder,MID
,,-1,-1,3,0.7,0.7,1,1.7,446,,,5.4,179830.jpg,2.6,0.4,a,18,35,21,41267,367,55817,3366,0.3,3.9,Diangana,588,1,0,1,16,0,0,0,0,0,0,0,52,96.8,71.9,108.0,27.6,154,57,113,73,63,34,87,49,4.0,,,Grady Diangana,6651,8,0.5260527692735195,0,0.09041122905910016,9,4,1,0.5260527692735195,0.8387507349252701,0.4740029647946358,West Brom,WBA,2,Midfielder,MID
100.0,,0,-1,3,0.0,0.0,0,1.0,481,,2020-11-08 14:30:17.198286,5.9,210407.jpg,3.6,1.5,a,18,35,25,205132,270,301081,26598,0.2,4.2,Pereira,572,1,2,1,15,0,0,0,0,0,0,0,97,120.6,150.4,99.0,37.0,102,36,30,23,71,38,56,32,2.0,1.0,,Matheus Pereira,7153,7,0.5004951637238264,2,0.4923120941966772,12,10,1,0.5004951637238264,0.7952048834413291,0.3410555347800255,West Brom,WBA,2,Midfielder,MID
100.0,100.0,0,0,3,0.7,0.7,2,1.7,544,,2020-09-25 09:00:11.082178,5.5,232787.jpg,2.0,0.0,a,18,35,8,1267,184,849,117,0.3,1.5,Gallagher,360,0,0,1,4,0,0,0,1,0,0,0,27,60.6,42.5,32.0,13.4,217,86,165,104,198,104,222,104,,,,Conor Gallagher,9040,4,0.16729599609971044,0,0.1497497446835041,4,3,0,0.16729599609971044,0.35809899121522903,0.15175338089466095,West Brom,WBA,2,Midfielder,MID
,,0,0,3,1.0,1.0,2,2.0,555,,,5.0,200878.jpg,2.0,0.0,a,18,35,10,872,149,505,89,0.4,2.0,Krovinovic,353,0,0,1,5,0,0,0,0,0,0,0,66,56.8,71.8,37.0,16.5,225,90,114,74,186,98,183,88,3.0,,,Filip Krovinovic,8966,5,0.14924902468919754,0,0.07595343142747879,5,3,0,0.14924902468919754,0.4253186248242855,0.27339745685458183,West Brom,WBA,2,Midfielder,MID
25.0,25.0,0,-3,3,0.0,0.1,0,0.0,427,Rib Injury - 25% chance of playing,2020-11-06 10:00:16.292237,4.7,18073.jpg,1.3,0.5,d,19,21,4,6388,89,115705,4285,0.0,0.9,Noble,70,0,0,0,1,0,0,0,0,0,0,0,14,7.0,12.8,0.0,2.0,377,166,289,154,495,195,379,169,5.0,,1.0,Mark Noble,533,3,0.0,0,0.01188643742352724,0,1,0,0.0,0.2268598675727844,0.2268598675727844,West Ham,WHU,3,Midfielder,MID
100.0,100.0,-1,-3,3,0.0,0.5,0,0.0,428,,2020-09-03 14:30:12.052712,5.7,18987.jpg,1.0,0.1,a,19,21,1,960,60,7301,232,0.0,0.2,Snodgrass,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,589,234,383,179,588,233,591,234,1.0,,,Robert Snodgrass,1691,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,West Ham,WHU,3,Midfielder,MID
25.0,,-1,-4,3,0.2,1.2,0,0.7,436,Illness - 25% chance of playing,2020-11-15 17:30:21.383249,5.6,56377.jpg,0.8,0.1,d,19,21,4,3190,120,14070,547,0.1,0.7,Yarmolenko,97,0,0,0,3,0,0,0,1,0,0,0,8,5.4,18.5,29.0,5.1,380,169,254,145,209,108,334,156,4.0,4.0,,Andriy Yarmolenko,6274,5,0.10629013553261757,0,0.031181126832962036,4,1,0,0.10629013553261757,0.171804491430521,0.048303283751010895,West Ham,WHU,3,Midfielder,MID
100.0,100.0,0,-1,3,0.7,1.2,1,0.7,439,,2020-09-07 01:00:16.188981,6.4,86934.jpg,2.3,0.1,a,19,21,7,7092,555,6647,855,0.1,1.1,Lanzini,33,1,0,0,0,0,0,0,1,0,0,0,24,43.2,11.8,7.0,6.3,258,105,295,158,304,155,312,144,6.0,3.0,3.0,Manuel Lanzini,535,3,0.009666053578257559,0,0.037786435335874564,1,1,1,0.009666053578257559,0.0,0.0,West Ham,WHU,3,Midfielder,MID
0.0,0.0,0,-4,3,0.0,0.0,0,0.0,440,Joined Porto on loan until the end of the season on 6/10. - Expected back 01 Jul,2020-10-07 10:30:13.510025,6.1,101537.jpg,1.0,0.1,n,19,21,2,4616,2,33779,421,0.0,0.3,Felipe Anderson,2,0,0,0,0,0,0,0,0,0,0,0,8,2.4,0.4,2.0,0.5,396,175,375,178,344,164,401,176,,,,Felipe Anderson Pereira Gomes,1208,2,0.0,0,0.0,0,0,0,0.0,0.05036865919828415,0.05036865919828415,West Ham,WHU,3,Midfielder,MID
,,0,-2,3,2.3,2.8,3,2.3,445,,,6.3,178186.jpg,4.5,2.3,a,19,21,36,213672,6868,173674,19668,0.4,5.7,Bowen,661,3,0,3,9,0,0,0,0,0,0,2,111,129.0,75.4,192.0,39.7,90,31,106,70,29,13,47,26,3.0,5.0,,Jarrod Bowen,1776,8,2.4079986326396465,0,0.5542486533522606,16,3,3,2.4079986326396465,3.7037411630153656,1.3060728535056114,West Ham,WHU,3,Midfielder,MID
,,0,-2,3,2.0,2.5,3,2.0,448,,,4.8,204480.jpg,2.2,2.6,a,19,21,18,68705,6058,219795,9464,0.4,3.8,Rice,720,0,0,3,10,0,0,0,1,0,0,0,121,122.8,78.0,30.0,23.2,101,35,102,67,202,105,120,66,,2.0,,Declan Rice,5553,8,0.17329925671219826,0,0.25500980764627457,2,5,0,0.17329925671219826,1.6223028246313334,1.3561549130827188,West Ham,WHU,3,Midfielder,MID
,,0,-1,3,4.3,4.8,9,4.3,449,,,4.9,215439.jpg,3.4,2.9,a,19,21,27,134107,28272,307880,11852,0.9,5.5,Soucek,720,1,1,3,10,0,0,0,1,0,0,1,76,131.0,61.3,214.0,40.6,82,28,133,82,24,9,43,23,,,,Tomas Soucek,8288,8,2.1014780253171916,0,0.3404136653989553,18,5,1,2.1014780253171916,3.0611382871866226,1.1886519826948645,West Ham,WHU,3,Midfielder,MID
,,0,-1,3,5.0,5.5,3,5.0,450,,,6.4,217593.jpg,5.2,1.9,a,19,21,42,155480,21015,43627,19605,0.8,6.6,Fornals,660,2,3,3,9,0,0,0,1,0,0,5,123,129.8,81.0,162.0,37.3,86,30,97,64,38,19,53,30,,,,Pablo Fornals,2335,8,2.1231321208179,2,0.8920211596414447,13,6,2,2.1231321208179,4.467905066907407,1.508082065731287,West Ham,WHU,3,Midfielder,MID
,,0,0,3,1.7,2.2,4,1.7,587,,,6.0,172841.jpg,2.5,0.2,a,19,21,5,21439,4152,6436,1631,0.3,0.8,Benrahma,19,0,1,0,0,0,0,0,0,0,0,0,13,19.6,11.5,52.0,8.3,331,141,299,159,156,83,287,132,,,,Saïd Benrahma,3585,2,0.17427030205726626,1,0.3757122457027435,2,1,0,0.17427030205726626,0.5784316062927246,0.028449056670069695,West Ham,WHU,3,Midfielder,MID
,,-1,-3,3,0.7,0.2,0,0.7,454,,,5.2,19624.jpg,1.7,1.3,a,20,39,12,33330,609,161709,6983,0.1,2.3,Moutinho,356,0,0,2,6,0,0,0,1,0,0,0,51,55.4,97.5,9.0,16.4,228,91,68,46,290,146,184,89,1.0,2.0,,João Filipe Iria Santos Moutinho,3422,7,0.045215282589197166,0,0.3387257754802704,2,7,0,0.045215282589197166,0.8358128517866135,0.6732869893312454,Wolves,WOL,3,Midfielder,MID
100.0,,-1,-2,3,2.0,1.5,1,2.0,464,,2020-11-16 15:00:22.686435,4.8,151589.jpg,2.7,1.0,a,20,39,19,40496,2454,120532,5996,0.4,4.0,Dendoncker,552,0,1,4,3,0,0,0,1,0,0,0,73,77.4,106.2,62.0,24.5,184,71,62,43,127,70,110,60,,,,Leander Dendoncker,7236,7,0.8071353808045387,0,0.2425965927541256,6,7,0,0.8071353808045387,1.699414100497961,0.7526030987501144,Wolves,WOL,3,Midfielder,MID
,,-1,-3,3,1.0,0.5,1,1.0,465,,,6.2,159533.jpg,1.5,7.3,a,20,39,12,245733,3479,1093999,42169,0.2,1.9,Traoré,340,0,0,1,6,0,0,0,0,0,0,0,49,62.4,74.3,46.0,18.3,211,83,107,71,168,89,161,79,,,,Adama Traoré,900,8,0.24862369894981384,0,0.3114286884665489,4,5,0,0.24862369894981384,0.775975227355957,0.2527271881699562,Wolves,WOL,3,Midfielder,MID
,,0,-2,3,2.3,1.8,1,2.3,466,,,5.3,171317.jpg,1.9,1.5,a,20,39,15,35030,1623,118032,5573,0.4,2.8,Neves,554,0,0,3,8,0,0,0,2,0,0,0,93,103.2,115.6,114.0,33.4,141,51,53,36,59,32,68,40,4.0,1.0,2.0,Rúben Diogo da Silva Neves,6853,8,0.6179483905434608,0,0.5380200445652008,16,9,0,0.6179483905434608,1.851417861878872,0.9691430106759072,Wolves,WOL,3,Midfielder,MID
100.0,100.0,0,0,3,4.0,3.5,1,4.0,469,,2020-09-27 18:30:16.944878,5.5,200600.jpg,4.1,3.7,a,20,39,29,629633,14779,408725,34036,0.7,5.3,Podence,500,1,2,5,4,0,0,0,0,0,0,0,93,114.0,117.4,111.0,34.2,118,43,50,35,60,33,62,36,3.0,,,Daniel Castelo Podence,8291,7,1.1948107481002808,2,0.8400540426373482,10,8,1,1.1948107481002808,2.5483973398804665,0.8634526208043098,Wolves,WOL,3,Midfielder,MID
,,0,0,3,3.7,3.2,2,3.7,474,,,5.5,247632.jpg,4.0,1.8,a,20,39,32,191626,13063,95131,12007,0.7,5.8,Neto,646,1,2,4,8,0,0,0,0,0,0,1,113,154.0,242.7,160.0,55.8,57,19,8,7,39,20,20,11,2.0,,,Pedro Lomba Neto,6382,8,0.5757883749902248,2,1.5263155978173018,13,15,1,0.5757883749902248,2.7393708676099777,1.3074614778161049,Wolves,WOL,3,Midfielder,MID
,,0,-2,3,0.0,-0.5,0,0.0,515,,,4.8,437858.jpg,1.0,0.0,a,20,39,2,958,35,2810,110,0.0,0.4,Vitinha,21,0,0,0,1,0,0,0,0,0,0,0,8,8.6,12.9,0.0,2.2,366,162,287,153,533,213,373,166,,,,Vitor Ferreira,8777,2,0.0,0,0.014263705350458622,0,1,0,0.0,0.10632924176752567,0.09206553641706704,Wolves,WOL,3,Midfielder,MID
,,0,-1,4,2.2,2.2,2,1.7,6,,,8.4,59966.jpg,3.9,3.2,a,1,3,27,264421,4870,368248,18338,0.2,3.2,Lacazette,485,3,0,2,5,0,0,0,1,0,0,3,88,126.4,73.8,186.0,38.3,97,14,110,14,34,18,50,16,,5.0,3.0,Alexandre Lacazette,3277,7,2.702361896634102,0,0.3091066889464855,9,6,3,2.702361896634102,3.205895118415356,0.3283694423735142,Arsenal,ARS,4,Forward,FWD
