fixture_id,round,kickoff_time,event_name,home_game,difficulty,player_id,opponent_team_id,team_id,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,team_short_name,position_name_short,team_strength,full_name,opponent_team,opponent_team_strength
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,438,15,19,,,,WHU,DEF,3,Ryan Fredericks,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,438,15,19,,,,WHU,DEF,3,Ryan Fredericks,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,439,15,19,6.0,3.0,3.0,WHU,MID,3,Manuel Lanzini,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,439,15,19,6.0,3.0,3.0,WHU,MID,3,Manuel Lanzini,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,440,15,19,,,,WHU,MID,3,Felipe Anderson Pereira Gomes,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,440,15,19,,,,WHU,MID,3,Felipe Anderson Pereira Gomes,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,441,15,19,,,,WHU,FWD,3,Sébastien Haller,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,441,15,19,,,,WHU,FWD,3,Sébastien Haller,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,442,15,19,,,,WHU,DEF,3,Arthur Masuaku,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,442,15,19,,,,WHU,DEF,3,Arthur Masuaku,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,443,15,19,,,,WHU,DEF,3,Fabián Balbuena,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,443,15,19,,,,WHU,DEF,3,Fabián Balbuena,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,445,15,19,3.0,5.0,,WHU,MID,3,Jarrod Bowen,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,445,15,19,3.0,5.0,,WHU,MID,3,Jarrod Bowen,SHU,3
97,10.0,2020-11-28 20:00:00,Gameweek 10,True,2,446,15,18,4.0,,,WBA,MID,2,Grady Diangana,SHU,3
214,22.0,2021-02-02 19:45:00,Gameweek 22,False,2,446,15,18,4.0,,,WBA,MID,2,Grady Diangana,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,448,15,19,,2.0,,WHU,MID,3,Declan Rice,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,448,15,19,,2.0,,WHU,MID,3,Declan Rice,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,449,15,19,,,,WHU,MID,3,Tomas Soucek,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,449,15,19,,,,WHU,MID,3,Tomas Soucek,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,450,15,19,,,,WHU,MID,3,Pablo Fornals,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,450,15,19,,,,WHU,MID,3,Pablo Fornals,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,451,15,19,,,,WHU,DEF,3,Issa Diop,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,451,15,19,,,,WHU,DEF,3,Issa Diop,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,452,15,19,,,,WHU,DEF,3,Ben Johnson,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,452,15,19,,,,WHU,DEF,3,Ben Johnson,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,454,15,20,1.0,2.0,,WOL,MID,3,João Filipe Iria Santos Moutinho,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,455,15,20,,,,WOL,GKP,3,Rui Pedro dos Santos Patrício,SHU,3
186,19.0,2021-01-16 15:00:00,Gameweek 19,False,2,457,15,17,,,,TOT,DEF,4,Matt Doherty,SHU,3
337,34.0,2021-05-01 14:00:00,Gameweek 34,True,2,457,15,17,,,,TOT,DEF,4,Matt Doherty,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,458,15,20,,,,WOL,DEF,3,Willy Boly,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,459,15,20,,,,WOL,DEF,3,Conor Coady,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,460,15,20,,,1.0,WOL,FWD,3,Raúl Jiménez,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,461,15,20,,3.0,,WOL,DEF,3,Romain Saïss,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,464,15,20,,,,WOL,MID,3,Leander Dendoncker,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,465,15,20,,,,WOL,MID,3,Adama Traoré,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,466,15,20,4.0,1.0,2.0,WOL,MID,3,Rúben Diogo da Silva Neves,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,467,15,20,,,,WOL,DEF,3,Oskar Buur,SHU,3
256,26.0,2021-02-27 15:00:00,Gameweek 26,False,2,468,15,11,,,,LIV,MID,5,Diogo Jota,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,469,15,20,3.0,,,WOL,MID,3,Daniel Castelo Podence,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,470,15,20,,,,WOL,DEF,3,Max Kilman,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,471,15,20,,,,WOL,DEF,3,Rúben Gonçalo Silva Nascimento Vinagre,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,474,15,20,2.0,,,WOL,MID,3,Pedro Lomba Neto,SHU,3
305,31.0,2021-04-10 14:00:00,Gameweek 31,False,2,478,15,1,1.0,1.0,,ARS,MID,4,Willian Borges Da Silva,SHU,3
174,18.0,2021-01-12 19:45:00,Gameweek 18,False,2,480,15,14,4.0,3.0,,NEW,MID,3,Sean Longstaff,SHU,3
365,37.0,2021-05-15 14:00:00,Gameweek 37,True,2,480,15,14,4.0,3.0,,NEW,MID,3,Sean Longstaff,SHU,3
97,10.0,2020-11-28 20:00:00,Gameweek 10,True,2,481,15,18,2.0,1.0,,WBA,MID,2,Matheus Pereira,SHU,3
214,22.0,2021-02-02 19:45:00,Gameweek 22,False,2,481,15,18,2.0,1.0,,WBA,MID,2,Matheus Pereira,SHU,3
243,25.0,2021-02-20 15:00:00,Gameweek 25,True,2,484,15,8,,,,FUL,DEF,2,Antonee Robinson,SHU,3
174,18.0,2021-01-12 19:45:00,Gameweek 18,False,2,485,15,14,,,,NEW,MID,3,Jeff Hendrick,SHU,3
365,37.0,2021-05-15 14:00:00,Gameweek 37,True,2,485,15,14,,,,NEW,MID,3,Jeff Hendrick,SHU,3
162,17.0,2021-01-02 15:00:00,Gameweek 17,True,2,486,15,6,,,,CRY,DEF,3,Scott Dann,SHU,3
346,35.0,2021-05-08 14:00:00,Gameweek 35,False,2,486,15,6,,,,CRY,DEF,3,Scott Dann,SHU,3
174,18.0,2021-01-12 19:45:00,Gameweek 18,False,2,487,15,14,,,,NEW,MID,3,Matthew Longstaff,SHU,3
365,37.0,2021-05-15 14:00:00,Gameweek 37,True,2,487,15,14,,,,NEW,MID,3,Matthew Longstaff,SHU,3
162,17.0,2021-01-02 15:00:00,Gameweek 17,True,2,489,15,6,2.0,4.0,,CRY,MID,3,Eberechi Eze,SHU,3
346,35.0,2021-05-08 14:00:00,Gameweek 35,False,2,489,15,6,2.0,4.0,,CRY,MID,3,Eberechi Eze,SHU,3
226,23.0,2021-02-06 15:00:00,Gameweek 23,False,2,490,15,5,,,,CHE,DEF,4,Thiago Thiago,SHU,3
293,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,491,15,10,,,,LEE,DEF,3,Robin Koch,SHU,3
293,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,492,15,10,,5.0,,LEE,FWD,3,Rodrigo Moreno,SHU,3
243,25.0,2021-02-20 15:00:00,Gameweek 25,True,2,493,15,8,,,,FUL,MID,2,Mario Lemina,SHU,3
305,31.0,2021-04-10 14:00:00,Gameweek 31,False,2,494,15,1,,,,ARS,DEF,4,Gabriel Magalhães,SHU,3
124,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,495,15,13,,,,MUN,MID,4,Donny van de Beek,SHU,3
192,20.0,2021-01-26 20:00:00,Gameweek 20,True,2,495,15,13,,,,MUN,MID,4,Donny van de Beek,SHU,3
285,29.0,2021-03-20 15:00:00,Gameweek 29,False,2,496,15,2,,,,AVL,DEF,3,Matthew Cash,SHU,3
174,18.0,2021-01-12 19:45:00,Gameweek 18,False,2,497,15,14,,2.0,,NEW,MID,3,Jacob Murphy,SHU,3
365,37.0,2021-05-15 14:00:00,Gameweek 37,True,2,497,15,14,,2.0,,NEW,MID,3,Jacob Murphy,SHU,3
105,11.0,2020-12-05 15:00:00,Gameweek 11,False,2,498,15,9,,,,LEI,DEF,4,Timothy Castagne,SHU,3
274,28.0,2021-03-13 15:00:00,Gameweek 28,True,2,498,15,9,,,,LEI,DEF,4,Timothy Castagne,SHU,3
226,23.0,2021-02-06 15:00:00,Gameweek 23,False,2,500,15,5,,3.0,,CHE,MID,4,Kai Havertz,SHU,3
305,31.0,2021-04-10 14:00:00,Gameweek 31,False,2,501,15,1,3.0,,,ARS,MID,4,Daniel Ceballos Fernández,SHU,3
146,15.0,2020-12-26 15:00:00,Gameweek 15,False,2,502,15,7,,,,EVE,MID,3,Allan Marques Loureiro,SHU,3
351,36.0,2021-05-11 18:45:00,Gameweek 36,True,2,502,15,7,,,,EVE,MID,3,Allan Marques Loureiro,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,504,15,20,,,,WOL,FWD,3,Fabio Silva,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,505,15,20,,,,WOL,DEF,3,Fernando Marçal,SHU,3
174,18.0,2021-01-12 19:45:00,Gameweek 18,False,2,506,15,14,,,1.0,NEW,FWD,3,Callum Wilson,SHU,3
365,37.0,2021-05-15 14:00:00,Gameweek 37,True,2,506,15,14,,,1.0,NEW,FWD,3,Callum Wilson,SHU,3
174,18.0,2021-01-12 19:45:00,Gameweek 18,False,2,507,15,14,3.0,,,NEW,MID,3,Ryan Fraser,SHU,3
365,37.0,2021-05-15 14:00:00,Gameweek 37,True,2,507,15,14,3.0,,,NEW,MID,3,Ryan Fraser,SHU,3
146,15.0,2020-12-26 15:00:00,Gameweek 15,False,2,508,15,7,1.0,1.0,,EVE,MID,3,James Rodríguez,SHU,3
351,36.0,2021-05-11 18:45:00,Gameweek 36,True,2,508,15,7,1.0,1.0,,EVE,MID,3,James Rodríguez,SHU,3
146,15.0,2020-12-26 15:00:00,Gameweek 15,False,2,512,15,7,,,,EVE,MID,3,Abdoulaye Doucouré,SHU,3
351,36.0,2021-05-11 18:45:00,Gameweek 36,True,2,512,15,7,,,,EVE,MID,3,Abdoulaye Doucouré,SHU,3
174,18.0,2021-01-12 19:45:00,Gameweek 18,False,2,513,15,14,,,,NEW,DEF,3,Jamal Lewis,SHU,3
365,37.0,2021-05-15 14:00:00,Gameweek 37,True,2,513,15,14,,,,NEW,DEF,3,Jamal Lewis,SHU,3
285,29.0,2021-03-20 15:00:00,Gameweek 29,False,2,514,15,2,,,3.0,AVL,FWD,3,Ollie Watkins,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,515,15,20,,,,WOL,MID,3,Vitor Ferreira,SHU,3
243,25.0,2021-02-20 15:00:00,Gameweek 25,True,2,516,15,8,,,,FUL,GKP,2,Alphonse Areola,SHU,3
243,25.0,2021-02-20 15:00:00,Gameweek 25,True,2,517,15,8,,,,FUL,DEF,2,Kenny Tete,SHU,3
105,11.0,2020-12-05 15:00:00,Gameweek 11,False,2,518,15,9,,,,LEI,MID,4,Nampalys Mendy,SHU,3
274,28.0,2021-03-13 15:00:00,Gameweek 28,True,2,518,15,9,,,,LEI,MID,4,Nampalys Mendy,SHU,3
150,16.0,2020-12-28 15:00:00,Gameweek 16,True,2,519,15,4,,,,BUR,DEF,2,Jimmy Dunne,SHU,3
376,38.0,2021-05-23 15:00:00,Gameweek 38,False,2,519,15,4,,,,BUR,DEF,2,Jimmy Dunne,SHU,3
117,12.0,2020-12-12 15:00:00,Gameweek 12,True,2,524,15,16,,,,SOU,MID,3,Nathan Tella,SHU,3
265,27.0,2021-03-06 15:00:00,Gameweek 27,False,2,524,15,16,,,,SOU,MID,3,Nathan Tella,SHU,3
243,25.0,2021-02-20 15:00:00,Gameweek 25,True,2,525,15,8,,,,FUL,DEF,2,Denis Odoi,SHU,3
305,31.0,2021-04-10 14:00:00,Gameweek 31,False,2,526,15,1,,,,ARS,MID,4,Mohamed Naser El Sayed Elneny,SHU,3
97,10.0,2020-11-28 20:00:00,Gameweek 10,True,2,530,15,18,,,,WBA,DEF,2,Branislav Ivanovic,SHU,3
214,22.0,2021-02-02 19:45:00,Gameweek 22,False,2,530,15,18,,,,WBA,DEF,2,Branislav Ivanovic,SHU,3
256,26.0,2021-02-27 15:00:00,Gameweek 26,False,2,531,15,11,,,,LIV,MID,5,Thiago Alcántara do Nascimento,SHU,3
205,21.0,2021-01-30 15:00:00,Gameweek 21,True,2,539,15,12,,,,MCI,FWD,5,Liam Delap,SHU,3
285,29.0,2021-03-20 15:00:00,Gameweek 29,False,2,540,15,2,,,,AVL,MID,3,Bertrand Traoré,SHU,3
105,11.0,2020-12-05 15:00:00,Gameweek 11,False,2,541,15,9,,,,LEI,MID,4,Cengiz Ünder,SHU,3
274,28.0,2021-03-13 15:00:00,Gameweek 28,True,2,541,15,9,,,,LEI,MID,4,Cengiz Ünder,SHU,3
186,19.0,2021-01-16 15:00:00,Gameweek 19,False,2,542,15,17,5.0,,,TOT,DEF,4,Sergio Reguilón,SHU,3
337,34.0,2021-05-01 14:00:00,Gameweek 34,True,2,542,15,17,5.0,,,TOT,DEF,4,Sergio Reguilón,SHU,3
186,19.0,2021-01-16 15:00:00,Gameweek 19,False,2,543,15,17,4.0,3.0,,TOT,MID,4,Gareth Bale,SHU,3
337,34.0,2021-05-01 14:00:00,Gameweek 34,True,2,543,15,17,4.0,3.0,,TOT,MID,4,Gareth Bale,SHU,3
97,10.0,2020-11-28 20:00:00,Gameweek 10,True,2,544,15,18,,,,WBA,MID,2,Conor Gallagher,SHU,3
214,22.0,2021-02-02 19:45:00,Gameweek 22,False,2,544,15,18,,,,WBA,MID,2,Conor Gallagher,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,545,15,20,,,,WOL,DEF,3,Ki-Jana Hoever,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,546,15,20,,,,WOL,DEF,3,Nélson Cabral Semedo,SHU,3
226,23.0,2021-02-06 15:00:00,Gameweek 23,False,2,548,15,5,,,,CHE,GKP,4,Edouard Mendy,SHU,3
285,29.0,2021-03-20 15:00:00,Gameweek 29,False,2,554,15,2,,,,AVL,MID,3,Jacob Ramsey,SHU,3
97,10.0,2020-11-28 20:00:00,Gameweek 10,True,2,555,15,18,3.0,,,WBA,MID,2,Filip Krovinovic,SHU,3
214,22.0,2021-02-02 19:45:00,Gameweek 22,False,2,555,15,18,3.0,,,WBA,MID,2,Filip Krovinovic,SHU,3
205,21.0,2021-01-30 15:00:00,Gameweek 21,True,2,556,15,12,,,,MCI,DEF,5,Rúben Santos Gato Alves Dias,SHU,3
243,25.0,2021-02-20 15:00:00,Gameweek 25,True,2,557,15,8,3.0,5.0,2.0,FUL,MID,2,Ademola Lookman,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,558,15,19,,,,WHU,DEF,3,Vladimir Coufal,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,558,15,19,,,,WHU,DEF,3,Vladimir Coufal,SHU,3
146,15.0,2020-12-26 15:00:00,Gameweek 15,False,2,559,15,7,,,,EVE,DEF,3,Niels Nkounkou,SHU,3
351,36.0,2021-05-11 18:45:00,Gameweek 36,True,2,559,15,7,,,,EVE,DEF,3,Niels Nkounkou,SHU,3
105,11.0,2020-12-05 15:00:00,Gameweek 11,False,2,561,15,9,,,,LEI,DEF,4,Wesley Fofana,SHU,3
274,28.0,2021-03-13 15:00:00,Gameweek 28,True,2,561,15,9,,,,LEI,DEF,4,Wesley Fofana,SHU,3
243,25.0,2021-02-20 15:00:00,Gameweek 25,True,2,562,15,8,,,,FUL,DEF,2,Ola Aina,SHU,3
318,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,563,15,20,,,,WOL,DEF,3,Rayan Ait Nouri,SHU,3
186,19.0,2021-01-16 15:00:00,Gameweek 19,False,2,564,15,17,,,,TOT,FWD,4,Carlos Vinicius Alves Morais,SHU,3
337,34.0,2021-05-01 14:00:00,Gameweek 34,True,2,564,15,17,,,,TOT,FWD,4,Carlos Vinicius Alves Morais,SHU,3
117,12.0,2020-12-12 15:00:00,Gameweek 12,True,2,565,15,16,,,,SOU,MID,3,Ibrahima Diallo,SHU,3
265,27.0,2021-03-06 15:00:00,Gameweek 27,False,2,565,15,16,,,,SOU,MID,3,Ibrahima Diallo,SHU,3
146,15.0,2020-12-26 15:00:00,Gameweek 15,False,2,566,15,7,,,,EVE,DEF,3,Ben Godfrey,SHU,3
351,36.0,2021-05-11 18:45:00,Gameweek 36,True,2,566,15,7,,,,EVE,DEF,3,Ben Godfrey,SHU,3
305,31.0,2021-04-10 14:00:00,Gameweek 31,False,2,567,15,1,,,,ARS,MID,4,Thomas Partey,SHU,3
124,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,569,15,13,,,,MUN,FWD,4,Edinson Cavani,SHU,3
192,20.0,2021-01-26 20:00:00,Gameweek 20,True,2,569,15,13,,,,MUN,FWD,4,Edinson Cavani,SHU,3
293,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,570,15,10,,4.0,,LEE,MID,3,Raphael Dias Belloli,SHU,3
243,25.0,2021-02-20 15:00:00,Gameweek 25,True,2,571,15,8,,,,FUL,DEF,2,Joachim Andersen,SHU,3
243,25.0,2021-02-20 15:00:00,Gameweek 25,True,2,572,15,8,,,,FUL,DEF,2,Tosin Adarabioyo,SHU,3
146,15.0,2020-12-26 15:00:00,Gameweek 15,False,2,573,15,7,,,,EVE,GKP,3,Robin Olsen,SHU,3
351,36.0,2021-05-11 18:45:00,Gameweek 36,True,2,573,15,7,,,,EVE,GKP,3,Robin Olsen,SHU,3
162,17.0,2021-01-02 15:00:00,Gameweek 17,True,2,577,15,6,,,,CRY,DEF,3,Nathaniel Clyne,SHU,3
346,35.0,2021-05-08 14:00:00,Gameweek 35,False,2,577,15,6,,,,CRY,DEF,3,Nathaniel Clyne,SHU,3
105,11.0,2020-12-05 15:00:00,Gameweek 11,False,2,579,15,9,,,,LEI,FWD,4,Islam Slimani,SHU,3
274,28.0,2021-03-13 15:00:00,Gameweek 28,True,2,579,15,9,,,,LEI,FWD,4,Islam Slimani,SHU,3
97,10.0,2020-11-28 20:00:00,Gameweek 10,True,2,582,15,18,,,,WBA,FWD,2,Karlan Grant,SHU,3
214,22.0,2021-02-02 19:45:00,Gameweek 22,False,2,582,15,18,,,,WBA,FWD,2,Karlan Grant,SHU,3
186,19.0,2021-01-16 15:00:00,Gameweek 19,False,2,584,15,17,,,,TOT,DEF,4,Joe Rodon,SHU,3
337,34.0,2021-05-01 14:00:00,Gameweek 34,True,2,584,15,17,,,,TOT,DEF,4,Joe Rodon,SHU,3
86,9.0,2020-11-22 14:00:00,Gameweek 9,False,2,587,15,19,,,,WHU,MID,3,Saïd Benrahma,SHU,3
238,24.0,2021-02-13 15:00:00,Gameweek 24,True,2,587,15,19,,,,WHU,MID,3,Saïd Benrahma,SHU,3
129,14.0,2020-12-19 15:00:00,Gameweek 14,True,2,588,15,3,,,,BHA,FWD,3,Danny Welbeck,SHU,3
326,33.0,2021-04-24 14:00:00,Gameweek 33,False,2,588,15,3,,,,BHA,FWD,3,Danny Welbeck,SHU,3
256,26.0,2021-02-27 15:00:00,Gameweek 26,False,2,589,15,11,,,,LIV,DEF,5,Nathaniel Phillips,SHU,3
117,12.0,2020-12-12 15:00:00,Gameweek 12,True,2,590,15,16,,,,SOU,FWD,3,Daniel N'Lundulu,SHU,3
265,27.0,2021-03-06 15:00:00,Gameweek 27,False,2,590,15,16,,,,SOU,FWD,3,Daniel N'Lundulu,SHU,3
129,14.0,2020-12-19 15:00:00,Gameweek 14,True,2,597,15,3,,,,BHA,GKP,3,Robert Sánchez,SHU,3
326,33.0,2021-04-24 14:00:00,Gameweek 33,False,2,597,15,3,,,,BHA,GKP,3,Robert Sánchez,SHU,3
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,3,8,1,,4.0,,ARS,DEF,4,David Luiz Moreira Marinho,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,4,8,1,,6.0,1.0,ARS,MID,4,Pierre-Emerick Aubameyang,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,6,8,1,,5.0,3.0,ARS,FWD,4,Alexandre Lacazette,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,7,8,1,,,,ARS,DEF,4,Shkodran Mustafi,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,8,8,1,,,,ARS,GKP,4,Bernd Leno,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,9,8,1,,2.0,,ARS,MID,4,Granit Xhaka,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,11,8,1,,,,ARS,DEF,4,Héctor Bellerín,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,12,8,2,,,,AVL,GKP,3,Emiliano Martínez,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,14,8,1,,,,ARS,DEF,4,Sead Kolasinac,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,15,8,1,,,,ARS,DEF,4,Ainsley Maitland-Niles,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,16,8,1,,,,ARS,DEF,4,Rob Holding,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,17,8,1,,,,ARS,DEF,4,Kieran Tierney,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,18,8,1,2.0,3.0,2.0,ARS,MID,4,Nicolas Pépé,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,22,8,1,,,,ARS,FWD,4,Edward Nketiah,FUL,2
309,32.0,2021-04-17 14:00:00,Gameweek 32,True,2,24,8,1,4.0,,,ARS,MID,4,Bukayo Saka,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,29,8,2,,,,AVL,DEF,3,Ahmed El Mohamady,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,33,8,2,1.0,1.0,,AVL,MID,3,Conor Hourihane,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,37,8,2,3.0,7.0,4.0,AVL,MID,3,Jack Grealish,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,38,8,2,4.0,6.0,,AVL,MID,3,John McGinn,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,40,8,2,,3.0,,AVL,MID,3,Mahmoud Ahmed Ibrahim Hassan,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,41,8,2,,,,AVL,DEF,3,Tyrone Mings,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,42,8,2,6.0,5.0,,AVL,DEF,3,Matt Targett,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,44,8,2,,,,AVL,MID,3,Marvelous Nakamba,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,45,8,2,5.0,,2.0,AVL,MID,3,Anwar El Ghazi,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,46,8,2,,,,AVL,DEF,3,Ezri Konsa Ngoyo,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,50,8,2,,,,AVL,FWD,3,Keinan Davis,FUL,2
290,30.0,2021-04-03 14:00:00,Gameweek 30,True,2,52,8,2,,4.0,,AVL,MID,3,Douglas Luiz Soares de Paulo,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,54,8,3,5.0,,,BHA,MID,3,Adam Lallana,FUL,2
189,20.0,2021-01-26 19:45:00,Gameweek 20,True,2,54,8,3,5.0,,,BHA,MID,3,Adam Lallana,FUL,2
160,17.0,2021-01-02 15:00:00,Gameweek 17,True,2,55,8,4,,,,BUR,MID,2,Dale Stephens,FUL,2
341,35.0,2021-05-08 14:00:00,Gameweek 35,False,2,55,8,4,,,,BUR,MID,2,Dale Stephens,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,57,8,3,1.0,2.0,2.0,BHA,MID,3,Pascal Groß,FUL,2
189,20.0,2021-01-26 19:45:00,Gameweek 20,True,2,57,8,3,1.0,2.0,2.0,BHA,MID,3,Pascal Groß,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,61,8,3,,,,BHA,DEF,3,Dan Burn,FUL,2
189,20.0,2021-01-26 19:45:00,Gameweek 20,True,2,61,8,3,,,,BHA,DEF,3,Dan Burn,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,62,8,3,,1.0,,BHA,DEF,3,Lewis Dunk,FUL,2
189,20.0,2021-01-26 19:45:00,Gameweek 20,True,2,62,8,3,,1.0,,BHA,DEF,3,Lewis Dunk,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,65,8,3,2.0,4.0,,BHA,MID,3,Solomon March,FUL,2
189,20.0,2021-01-26 19:45:00,Gameweek 20,True,2,65,8,3,2.0,4.0,,BHA,MID,3,Solomon March,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,66,8,3,,,,BHA,DEF,3,Adam Webster,FUL,2
189,20.0,2021-01-26 19:45:00,Gameweek 20,True,2,66,8,3,,,,BHA,DEF,3,Adam Webster,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,67,8,3,,,,BHA,DEF,3,Joël Veltman,FUL,2
189,20.0,2021-01-26 19:45:00,Gameweek 20,True,2,67,8,3,,,,BHA,DEF,3,Joël Veltman,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,68,8,3,,,1.0,BHA,FWD,3,Neal Maupay,FUL,2
189,20.0,2021-01-26 19:45:00,Gameweek 20,True,2,68,8,3,,,1.0,BHA,FWD,3,Neal Maupay,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,69,8,3,3.0,,,BHA,MID,3,Leandro Trossard,FUL,2
189,20.0,2021-01-26 19:45:00,Gameweek 20,True,2,69,8,3,3.0,,,BHA,MID,3,Leandro Trossard,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,70,8,3,,,,BHA,GKP,3,Mathew Ryan,FUL,2
189,20.0,2021-01-26 19:45:00,Gameweek 20,True,2,70,8,3,,,,BHA,GKP,3,Mathew Ryan,FUL,2
121,13.0,2020-12-15 19:45:00,Gameweek 13,False,2,71,8,3,,,,BHA,MID,3,Alireza Jahanbakhsh,FUL,2
